=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-X-n298/Vrp-Set-X-n298-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 43 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 297 CLIENTS AND 43 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.43 | Feas 60 35738.04 36024.30 | NO-INFEASIBLE | Div 0.58 -1.00 | Feas 1.00 1.00 | Pen 116.96 0.85
It  14500   3131 | T(s) 30.30 | Feas 41 34285.92 34288.86 | Inf 35 34275.38 34286.64 | Div 0.05 0.10 | Feas 0.24 1.00 | Pen 28.40 0.10
It  15000   3631 | T(s) 31.27 | Feas 33 34285.92 34290.00 | Inf 54 34216.93 34266.04 | Div 0.07 0.21 | Feas 0.18 1.00 | Pen 24.14 0.10
It  15500   4131 | T(s) 32.28 | Feas 35 34285.92 34288.30 | Inf 41 34284.58 34324.89 | Div 0.04 0.17 | Feas 0.20 1.00 | Pen 29.54 0.10
It  16000   4631 | T(s) 33.21 | Feas 50 34285.92 34287.57 | Inf 46 34271.58 34284.76 | Div 0.03 0.11 | Feas 0.31 1.00 | Pen 25.62 0.10
It  16500   5131 | T(s) 34.25 | Feas 51 34285.92 34287.44 | Inf 42 34279.33 34317.21 | Div 0.03 0.15 | Feas 0.24 1.00 | Pen 26.13 0.10
It  17000   5631 | T(s) 35.32 | Feas 29 34285.92 34298.26 | Inf 43 34285.18 34344.81 | Div 0.09 0.20 | Feas 0.27 1.00 | Pen 27.18 0.10
It  17500   6131 | T(s) 36.39 | Feas 62 34285.92 34287.59 | Inf 56 34280.12 34321.03 | Div 0.03 0.16 | Feas 0.13 1.00 | Pen 33.27 0.10
It  18000   6631 | T(s) 37.37 | Feas 25 34285.92 34290.62 | Inf 36 34267.66 34455.69 | Div 0.07 0.28 | Feas 0.00 1.00 | Pen 24.52 0.10
It  18500   7131 | T(s) 38.41 | Feas 36 34285.92 34289.20 | Inf 60 34278.84 34290.91 | Div 0.06 0.10 | Feas 0.26 1.00 | Pen 25.01 0.10
It  19000   7631 | T(s) 39.51 | Feas 46 34285.92 34287.64 | Inf 58 34273.52 34328.20 | Div 0.03 0.16 | Feas 0.28 1.00 | Pen 26.02 0.10
It  19500   8131 | T(s) 40.57 | Feas 38 34285.92 34288.67 | Inf 57 34278.61 34312.01 | Div 0.05 0.13 | Feas 0.23 1.00 | Pen 26.54 0.10
It  20000   8631 | T(s) 41.58 | Feas 41 34285.92 34288.18 | Inf 53 34275.83 34313.66 | Div 0.04 0.13 | Feas 0.19 1.00 | Pen 27.61 0.10
It  20500   9131 | T(s) 42.62 | Feas 47 34285.92 34288.17 | Inf 41 34325.36 34473.98 | Div 0.04 0.28 | Feas 0.25 1.00 | Pen 28.17 0.10
It  21000   9631 | T(s) 43.68 | Feas 56 34285.92 34287.72 | Inf 28 34190.01 34304.78 | Div 0.04 0.29 | Feas 0.18 1.00 | Pen 23.94 0.10
It  21500  10131 | T(s) 44.72 | Feas 27 34285.92 34292.33 | Inf 52 34271.40 34315.32 | Div 0.08 0.15 | Feas 0.32 1.00 | Pen 24.42 0.10
It  22000  10631 | T(s) 45.89 | Feas 56 34285.92 34289.11 | Inf 60 34303.43 34508.66 | Div 0.05 0.22 | Feas 0.15 1.00 | Pen 29.89 0.10
It  22500  11131 | T(s) 46.90 | Feas 62 34285.92 34287.28 | Inf 36 34272.25 34300.34 | Div 0.03 0.17 | Feas 0.21 1.00 | Pen 25.41 0.10
It  23000  11631 | T(s) 47.98 | Feas 61 34285.92 34289.59 | Inf 54 34314.91 34484.18 | Div 0.06 0.26 | Feas 0.00 1.00 | Pen 26.43 0.10
It  23500  12131 | T(s) 48.97 | Feas 29 34285.92 34289.13 | Inf 25 34251.92 34327.60 | Div 0.06 0.20 | Feas 0.28 1.00 | Pen 22.47 0.10
It  24000  12631 | T(s) 50.04 | Feas 32 34285.92 34290.41 | Inf 28 34277.26 34324.40 | Div 0.06 0.18 | Feas 0.28 1.00 | Pen 27.50 0.10
It  24500  13131 | T(s) 51.01 | Feas 38 34285.92 34288.66 | Inf 49 34277.59 34308.79 | Div 0.05 0.13 | Feas 0.24 1.00 | Pen 28.05 0.10
It  25000  13631 | T(s) 52.04 | Feas 39 34285.92 34296.28 | Inf 40 34241.40 34411.86 | Div 0.09 0.24 | Feas 0.00 1.00 | Pen 24.32 0.10
It  25500  14131 | T(s) 53.10 | Feas 60 34285.92 34287.72 | Inf 61 34045.56 34203.47 | Div 0.03 0.15 | Feas 0.26 1.00 | Pen 21.09 0.10
It  26000  14631 | T(s) 54.23 | Feas 30 34285.92 34288.87 | Inf 27 34273.11 34298.28 | Div 0.06 0.18 | Feas 0.21 1.00 | Pen 25.30 0.10
It  26500  15131 | T(s) 55.24 | Feas 56 34285.92 34287.70 | Inf 33 34278.78 34317.16 | Div 0.03 0.17 | Feas 0.19 1.00 | Pen 30.97 0.10
It  27000  15631 | T(s) 56.21 | Feas 35 34285.92 34289.79 | Inf 54 34144.21 34275.87 | Div 0.07 0.16 | Feas 0.26 1.00 | Pen 22.82 0.10
It  27500  16131 | T(s) 57.28 | Feas 32 34285.92 34289.21 | Inf 29 34289.68 34404.15 | Div 0.06 0.22 | Feas 0.24 1.00 | Pen 27.94 0.10
It  28000  16631 | T(s) 58.27 | Feas 51 34285.92 34288.26 | Inf 51 34293.63 34441.07 | Div 0.04 0.20 | Feas 0.15 1.00 | Pen 28.49 0.10
It  28500  17131 | T(s) 59.32 | Feas 64 34285.92 34287.58 | Inf 43 34231.66 34325.93 | Div 0.03 0.22 | Feas 0.19 1.00 | Pen 24.70 0.10
It  29000  17631 | T(s) 60.37 | Feas 29 34285.92 34289.05 | Inf 34 34278.23 34474.15 | Div 0.06 0.24 | Feas 0.13 1.00 | Pen 30.24 0.10
It  29500  18131 | T(s) 61.30 | Feas 64 34285.92 34287.11 | Inf 48 34272.31 34280.23 | Div 0.02 0.09 | Feas 0.19 1.00 | Pen 25.70 0.10
It  30000  18631 | T(s) 62.33 | Feas 29 34285.92 34290.05 | Inf 47 34286.59 34318.84 | Div 0.06 0.16 | Feas 0.21 1.00 | Pen 26.22 0.10
It  30500  19131 | T(s) 63.34 | Feas 48 34285.92 34288.56 | Inf 43 34288.70 34383.91 | Div 0.05 0.22 | Feas 0.21 1.00 | Pen 26.74 0.10
It  31000  19631 | T(s) 64.40 | Feas 36 34285.92 34296.53 | Inf 59 34400.14 34482.16 | Div 0.08 0.18 | Feas 0.00 1.00 | Pen 27.82 0.10
----- GENETIC ALGORITHM FINISHED AFTER 31371 ITERATIONS. TIME SPENT: 65.173
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-X-n298/Vrp-Set-X-n298-hgs/0.hgs1.tour
