=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-Li-n801/Vrp-Set-Li-n801-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 16 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 800 CLIENTS AND 16 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 5.33 | Feas 60 25188.50 25628.98 | NO-INFEASIBLE | Div 0.31 -1.00 | Feas 1.00 1.00 | Pen 34.00 0.85
It   6000   2913 | T(s) 83.26 | Feas 25 23977.73 23980.49 | Inf 53 23838.83 23859.11 | Div 0.11 0.13 | Feas 0.34 1.00 | Pen 0.10 0.10
It   6500   3413 | T(s) 91.15 | Feas 56 23977.73 23980.17 | Inf 30 23838.83 23866.78 | Div 0.10 0.14 | Feas 0.25 1.00 | Pen 0.10 0.10
It   7000   3913 | T(s) 98.95 | Feas 56 23977.73 23978.59 | Inf 48 23825.56 23845.95 | Div 0.09 0.12 | Feas 0.32 1.00 | Pen 0.10 0.10
It   7500   4413 | T(s) 106.53 | Feas 38 23977.73 23978.58 | Inf 27 23824.36 23883.03 | Div 0.09 0.15 | Feas 0.32 1.00 | Pen 0.10 0.10
It   8000   4913 | T(s) 114.27 | Feas 39 23977.73 23978.29 | Inf 31 23824.36 23852.00 | Div 0.09 0.13 | Feas 0.28 1.00 | Pen 0.10 0.10
It   8500   5413 | T(s) 122.35 | Feas 40 23977.73 23978.89 | Inf 42 23818.55 23840.33 | Div 0.09 0.12 | Feas 0.32 1.00 | Pen 0.10 0.10
It   9000   5913 | T(s) 130.31 | Feas 51 23977.73 23978.62 | Inf 34 23818.55 23861.93 | Div 0.09 0.14 | Feas 0.32 1.00 | Pen 0.10 0.10
It   9500   6413 | T(s) 138.56 | Feas 46 23977.73 23978.73 | Inf 39 23818.55 23847.12 | Div 0.09 0.13 | Feas 0.24 1.00 | Pen 0.10 0.10
It  10000   6913 | T(s) 146.90 | Feas 52 23977.73 23978.06 | Inf 34 23818.55 23844.41 | Div 0.08 0.13 | Feas 0.25 1.00 | Pen 0.10 0.10
It  10500   7413 | T(s) 154.86 | Feas 50 23977.73 23978.00 | Inf 27 23818.55 23844.51 | Div 0.08 0.14 | Feas 0.23 1.00 | Pen 0.10 0.10
It  11000   7913 | T(s) 163.09 | Feas 25 23977.73 23983.81 | Inf 33 23817.35 23825.79 | Div 0.12 0.12 | Feas 0.30 1.00 | Pen 0.10 0.10
It  11500   8413 | T(s) 171.32 | Feas 35 23977.73 23979.32 | Inf 43 23817.35 23827.85 | Div 0.10 0.11 | Feas 0.31 1.00 | Pen 0.10 0.10
It  12000   8913 | T(s) 179.06 | Feas 33 23977.73 23983.42 | Inf 48 23803.75 23831.49 | Div 0.11 0.12 | Feas 0.29 1.00 | Pen 0.10 0.10
It  12500   9413 | T(s) 187.21 | Feas 62 23977.73 23977.99 | Inf 29 23803.75 23836.73 | Div 0.07 0.13 | Feas 0.44 1.00 | Pen 0.10 0.10
It  13000   9913 | T(s) 195.72 | Feas 48 23977.73 23978.68 | Inf 50 23803.75 23822.52 | Div 0.09 0.11 | Feas 0.31 1.00 | Pen 0.10 0.10
It  13500  10413 | T(s) 204.09 | Feas 39 23977.73 23978.29 | Inf 36 23800.41 23827.26 | Div 0.08 0.12 | Feas 0.25 1.00 | Pen 0.10 0.10
It  14000  10913 | T(s) 212.58 | Feas 50 23977.73 23978.86 | Inf 50 23800.41 23833.09 | Div 0.09 0.12 | Feas 0.27 1.00 | Pen 0.10 0.10
It  14500  11413 | T(s) 220.90 | Feas 48 23977.73 23978.45 | Inf 62 23800.41 23825.67 | Div 0.09 0.12 | Feas 0.33 1.00 | Pen 0.10 0.10
It  15000  11913 | T(s) 229.33 | Feas 59 23977.73 23978.90 | Inf 39 23795.62 23828.13 | Div 0.09 0.13 | Feas 0.24 1.00 | Pen 0.10 0.10
It  15500  12413 | T(s) 238.15 | Feas 57 23977.73 23978.32 | Inf 30 23795.62 23842.87 | Div 0.09 0.14 | Feas 0.22 1.00 | Pen 0.10 0.10
It  16000  12913 | T(s) 247.11 | Feas 46 23977.73 23979.45 | Inf 64 23795.62 23819.44 | Div 0.09 0.12 | Feas 0.24 1.00 | Pen 0.10 0.10
It  16500  13413 | T(s) 255.55 | Feas 38 23977.73 23979.21 | Inf 40 23779.88 23819.58 | Div 0.10 0.12 | Feas 0.25 1.00 | Pen 0.10 0.10
It  17000  13913 | T(s) 264.30 | Feas 27 23977.73 23986.29 | Inf 56 23779.88 23822.85 | Div 0.12 0.12 | Feas 0.26 1.00 | Pen 0.10 0.10
It  17500  14413 | T(s) 273.61 | Feas 60 23977.73 23978.69 | Inf 40 23779.88 23828.79 | Div 0.09 0.13 | Feas 0.17 1.00 | Pen 0.10 0.10
It  18000  14913 | T(s) 282.15 | Feas 29 23977.73 23982.54 | Inf 25 23818.54 23904.41 | Div 0.10 0.17 | Feas 0.37 1.00 | Pen 0.10 0.10
It  18500  15413 | T(s) 290.21 | Feas 36 23977.73 23980.13 | Inf 29 23815.82 23891.85 | Div 0.09 0.16 | Feas 0.26 1.00 | Pen 0.10 0.10
It  19000  15913 | T(s) 298.66 | Feas 42 23977.73 23978.68 | Inf 30 23815.82 23854.03 | Div 0.08 0.15 | Feas 0.25 1.00 | Pen 0.10 0.10
It  19500  16413 | T(s) 307.44 | Feas 46 23977.73 23978.48 | Inf 34 23814.62 23832.81 | Div 0.08 0.13 | Feas 0.22 1.00 | Pen 0.10 0.10
It  20000  16913 | T(s) 315.83 | Feas 50 23977.73 23978.61 | Inf 31 23804.01 23830.69 | Div 0.09 0.13 | Feas 0.28 1.00 | Pen 0.10 0.10
It  20500  17413 | T(s) 324.29 | Feas 64 23977.73 23978.55 | Inf 27 23804.01 23847.03 | Div 0.09 0.14 | Feas 0.25 1.00 | Pen 0.10 0.10
It  21000  17913 | T(s) 332.77 | Feas 48 23977.73 23978.91 | Inf 32 23801.61 23831.25 | Div 0.09 0.13 | Feas 0.24 1.00 | Pen 0.10 0.10
It  21500  18413 | T(s) 340.91 | Feas 37 23977.73 23978.07 | Inf 52 23801.61 23832.10 | Div 0.08 0.13 | Feas 0.26 1.00 | Pen 0.10 0.10
It  22000  18913 | T(s) 349.26 | Feas 29 23977.73 23981.19 | Inf 56 23801.61 23828.00 | Div 0.10 0.13 | Feas 0.28 1.00 | Pen 0.10 0.10
It  22500  19413 | T(s) 357.09 | Feas 39 23977.73 23978.29 | Inf 46 23800.41 23828.48 | Div 0.08 0.13 | Feas 0.26 1.00 | Pen 0.10 0.10
It  23000  19913 | T(s) 365.29 | Feas 56 23977.73 23978.41 | Inf 33 23800.41 23829.00 | Div 0.09 0.13 | Feas 0.19 1.00 | Pen 0.10 0.10
----- GENETIC ALGORITHM FINISHED AFTER 23089 ITERATIONS. TIME SPENT: 366.744
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-Li-n801/Vrp-Set-Li-n801-hgs/0.hgs1.tour
