=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-X-n670/Vrp-Set-X-n670-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 167 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 669 CLIENTS AND 167 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 2.29 | NO-FEASIBLE | Inf 60 145688.52 146104.65 | Div -1.00 0.64 | Feas 0.00 1.00 | Pen 16.14 0.85
It  17000    371 | T(s) 151.38 | Feas 47 146925.94 146963.24 | Inf 32 146370.43 146675.88 | Div 0.26 0.42 | Feas 0.22 1.00 | Pen 56.00 0.10
It  17500    166 | T(s) 155.63 | Feas 36 146924.54 146963.88 | Inf 27 146357.35 146551.70 | Div 0.25 0.39 | Feas 0.21 1.00 | Pen 57.12 0.10
It  18000    252 | T(s) 159.69 | Feas 35 146912.60 146959.77 | Inf 28 146366.49 146491.44 | Div 0.27 0.35 | Feas 0.17 1.00 | Pen 58.26 0.10
It  18500     23 | T(s) 163.72 | Feas 54 146887.06 146927.73 | Inf 38 146235.88 146313.34 | Div 0.24 0.31 | Feas 0.28 1.00 | Pen 42.10 0.10
It  19000    523 | T(s) 167.72 | Feas 44 146887.06 146922.66 | Inf 59 146384.06 146439.71 | Div 0.24 0.30 | Feas 0.09 1.00 | Pen 60.62 0.10
It  19500   1023 | T(s) 171.76 | Feas 55 146887.06 146912.76 | Inf 38 146265.01 146351.10 | Div 0.21 0.29 | Feas 0.21 1.00 | Pen 51.53 0.10
It  20000    227 | T(s) 175.72 | Feas 37 146872.32 146897.33 | Inf 32 146210.18 146324.17 | Div 0.22 0.33 | Feas 0.26 1.00 | Pen 44.67 0.10
It  20500    239 | T(s) 179.68 | Feas 53 146864.22 146883.03 | Inf 49 146287.45 146354.24 | Div 0.17 0.27 | Feas 0.25 1.00 | Pen 54.68 0.10
It  21000     99 | T(s) 183.76 | Feas 56 146863.52 146899.87 | Inf 48 146275.13 146330.58 | Div 0.24 0.24 | Feas 0.20 1.00 | Pen 54.68 0.10
It  21500    284 | T(s) 187.73 | Feas 27 146862.89 146938.67 | Inf 41 146283.35 146332.45 | Div 0.29 0.23 | Feas 0.24 1.00 | Pen 55.77 0.10
It  22000    319 | T(s) 191.77 | Feas 30 146843.52 146930.33 | Inf 60 146274.97 146384.32 | Div 0.29 0.29 | Feas 0.20 1.00 | Pen 56.89 0.10
It  22500    129 | T(s) 195.92 | Feas 49 146836.82 146873.97 | Inf 60 146281.03 146358.58 | Div 0.22 0.27 | Feas 0.17 1.00 | Pen 58.03 0.10
It  23000    629 | T(s) 199.86 | Feas 42 146836.82 146855.80 | Inf 37 146095.02 146198.00 | Div 0.17 0.26 | Feas 0.26 1.00 | Pen 41.92 0.10
It  23500    322 | T(s) 203.84 | Feas 35 146823.46 146852.08 | Inf 58 146183.55 146276.61 | Div 0.21 0.27 | Feas 0.23 1.00 | Pen 51.32 0.10
It  24000    822 | T(s) 207.79 | Feas 58 146823.46 146850.34 | Inf 50 146195.87 146318.20 | Div 0.21 0.31 | Feas 0.20 1.00 | Pen 52.34 0.10
It  24500      1 | T(s) 211.65 | Feas 28 146807.20 146860.41 | Inf 33 146187.39 146320.45 | Div 0.26 0.33 | Feas 0.24 1.00 | Pen 52.34 0.10
It  25000    500 | T(s) 215.61 | Feas 31 146805.87 146829.59 | Inf 38 146198.91 146321.36 | Div 0.21 0.32 | Feas 0.19 1.00 | Pen 53.39 0.10
It  25500    377 | T(s) 219.64 | Feas 29 146803.48 146843.89 | Inf 60 146313.51 146418.23 | Div 0.23 0.32 | Feas 0.25 1.00 | Pen 64.07 0.10
It  26000    430 | T(s) 223.74 | Feas 58 146798.89 146824.09 | Inf 45 146308.56 146423.63 | Div 0.20 0.33 | Feas 0.21 1.00 | Pen 64.07 0.10
It  26500    930 | T(s) 227.97 | Feas 46 146798.89 146847.97 | Inf 31 146305.58 146420.37 | Div 0.24 0.35 | Feas 0.21 1.00 | Pen 64.07 0.10
It  27000    117 | T(s) 232.10 | Feas 37 146758.65 146841.40 | Inf 59 146305.58 146393.76 | Div 0.25 0.31 | Feas 0.21 1.00 | Pen 64.07 0.10
It  27500    252 | T(s) 236.27 | Feas 25 146757.78 147022.35 | Inf 54 146305.58 146342.99 | Div 0.33 0.28 | Feas 0.21 1.00 | Pen 64.07 0.10
It  28000    243 | T(s) 240.33 | Feas 29 146754.30 146803.25 | Inf 28 146199.87 146352.86 | Div 0.23 0.35 | Feas 0.28 1.00 | Pen 54.46 0.10
It  28500    743 | T(s) 244.50 | Feas 35 146754.30 146817.89 | Inf 61 146296.17 146381.19 | Div 0.24 0.29 | Feas 0.23 1.00 | Pen 66.65 0.10
It  29000   1243 | T(s) 248.57 | Feas 43 146754.30 146801.12 | Inf 29 146092.71 146342.35 | Div 0.23 0.37 | Feas 0.28 1.00 | Pen 48.16 0.10
It  29500    211 | T(s) 252.88 | Feas 48 146749.07 146792.13 | Inf 40 146198.66 146312.38 | Div 0.22 0.32 | Feas 0.22 1.00 | Pen 57.79 0.10
It  30000    425 | T(s) 256.84 | Feas 27 146734.19 146800.02 | Inf 58 146093.58 146131.01 | Div 0.26 0.20 | Feas 0.25 1.00 | Pen 49.12 0.10
It  30500     14 | T(s) 260.68 | Feas 35 146719.72 146762.65 | Inf 55 146000.86 146041.62 | Div 0.20 0.18 | Feas 0.27 1.00 | Pen 42.59 0.10
It  31000    514 | T(s) 264.68 | Feas 45 146719.72 146749.90 | Inf 31 146118.33 146248.19 | Div 0.16 0.27 | Feas 0.00 1.00 | Pen 52.13 0.10
It  31500   1014 | T(s) 268.68 | Feas 34 146719.72 146784.29 | Inf 33 146132.93 146246.71 | Div 0.18 0.26 | Feas 0.17 1.00 | Pen 53.17 0.10
It  32000    296 | T(s) 272.74 | Feas 36 146716.39 146732.60 | Inf 64 146033.93 146101.94 | Div 0.14 0.22 | Feas 0.26 1.00 | Pen 46.10 0.10
It  32500    796 | T(s) 276.90 | Feas 54 146716.39 146726.36 | Inf 53 146318.51 146379.29 | Div 0.11 0.22 | Feas 0.13 1.00 | Pen 67.71 0.10
It  33000    259 | T(s) 280.72 | Feas 45 146715.34 146733.36 | Inf 33 146194.29 146334.96 | Div 0.13 0.28 | Feas 0.21 1.00 | Pen 57.55 0.10
It  33500    759 | T(s) 284.75 | Feas 32 146715.34 146786.00 | Inf 64 146309.85 146378.14 | Div 0.18 0.24 | Feas 0.23 1.00 | Pen 69.06 0.10
It  34000   1259 | T(s) 288.73 | Feas 26 146715.34 146783.03 | Inf 57 146101.10 146238.70 | Div 0.20 0.29 | Feas 0.17 1.00 | Pen 50.90 0.10
It  34500    221 | T(s) 292.59 | Feas 39 146715.11 146725.75 | Inf 42 146237.69 146296.33 | Div 0.12 0.25 | Feas 0.13 1.00 | Pen 61.08 0.10
It  35000    721 | T(s) 296.47 | Feas 32 146715.11 146728.54 | Inf 48 146006.33 146111.36 | Div 0.14 0.26 | Feas 0.29 1.00 | Pen 44.13 0.10
It  35500    237 | T(s) 300.40 | Feas 26 146710.40 146773.96 | Inf 51 146031.29 146112.58 | Div 0.19 0.26 | Feas 0.29 1.00 | Pen 45.91 0.10
It  36000    737 | T(s) 304.50 | Feas 50 146710.40 146719.77 | Inf 31 146168.45 146219.76 | Div 0.10 0.27 | Feas 0.19 1.00 | Pen 56.19 0.10
It  36500    193 | T(s) 308.45 | Feas 26 146709.51 146720.92 | Inf 52 146166.54 146226.60 | Div 0.13 0.27 | Feas 0.25 1.00 | Pen 56.19 0.10
It  37000    693 | T(s) 312.36 | Feas 64 146709.51 146713.09 | Inf 38 146067.18 146241.23 | Div 0.07 0.32 | Feas 0.29 1.00 | Pen 48.72 0.10
It  37500    216 | T(s) 316.42 | Feas 62 146707.95 146713.70 | Inf 37 146079.25 146206.47 | Div 0.08 0.31 | Feas 0.27 1.00 | Pen 49.69 0.10
It  38000     27 | T(s) 320.40 | Feas 27 146703.92 146724.81 | Inf 58 145974.90 146061.61 | Div 0.13 0.29 | Feas 0.27 1.00 | Pen 42.24 0.10
It  38500    454 | T(s) 324.54 | Feas 34 146703.29 146714.81 | Inf 28 146211.19 146333.65 | Div 0.10 0.34 | Feas 0.24 1.00 | Pen 60.83 0.10
It  39000    244 | T(s) 328.70 | Feas 43 146702.85 146705.98 | Inf 55 146098.03 146181.37 | Div 0.05 0.29 | Feas 0.19 1.00 | Pen 51.70 0.10
It  39500    125 | T(s) 332.60 | Feas 38 146702.44 146713.14 | Inf 46 146084.35 146154.97 | Div 0.11 0.30 | Feas 0.20 1.00 | Pen 51.70 0.10
It  40000    149 | T(s) 336.61 | Feas 60 146701.85 146703.60 | Inf 40 146031.29 146159.46 | Div 0.05 0.29 | Feas 0.16 1.00 | Pen 52.74 0.10
It  40500     24 | T(s) 340.55 | Feas 48 146700.71 146706.42 | Inf 29 145945.12 146097.44 | Div 0.07 0.33 | Feas 0.26 1.00 | Pen 45.72 0.10
It  41000    524 | T(s) 344.62 | Feas 44 146700.71 146705.09 | Inf 30 146045.71 146163.07 | Div 0.07 0.29 | Feas 0.19 1.00 | Pen 54.87 0.10
It  41500   1024 | T(s) 348.64 | Feas 32 146700.71 146706.70 | Inf 38 146039.02 146112.02 | Div 0.08 0.24 | Feas 0.20 1.00 | Pen 55.96 0.10
It  42000   1524 | T(s) 352.54 | Feas 30 146700.71 146702.58 | Inf 31 146051.33 146249.58 | Div 0.06 0.30 | Feas 0.00 1.00 | Pen 57.08 0.10
It  42500   2024 | T(s) 356.49 | Feas 27 146700.71 146776.72 | Inf 36 146191.98 146277.09 | Div 0.14 0.27 | Feas 0.22 1.00 | Pen 69.87 0.10
It  43000   2524 | T(s) 360.32 | Feas 28 146700.71 146707.29 | Inf 58 146048.62 146124.53 | Div 0.09 0.22 | Feas 0.18 1.00 | Pen 59.39 0.10
It  43500    220 | T(s) 364.13 | Feas 33 146698.86 146763.35 | Inf 56 145944.42 146022.93 | Div 0.12 0.22 | Feas 0.00 1.00 | Pen 51.49 0.10
It  44000    720 | T(s) 368.06 | Feas 61 146698.86 146717.04 | Inf 44 145956.77 146010.01 | Div 0.12 0.19 | Feas 0.24 1.00 | Pen 52.52 0.10
It  44500   1220 | T(s) 372.07 | Feas 31 146698.86 146746.73 | Inf 34 146082.82 146147.08 | Div 0.18 0.22 | Feas 0.22 1.00 | Pen 63.02 0.10
It  45000   1720 | T(s) 376.02 | Feas 41 146698.86 146718.31 | Inf 55 146082.82 146128.21 | Div 0.14 0.21 | Feas 0.25 1.00 | Pen 63.02 0.10
It  45500    283 | T(s) 379.87 | Feas 57 146698.83 146709.19 | Inf 28 145969.38 146117.00 | Div 0.12 0.27 | Feas 0.27 1.00 | Pen 53.57 0.10
It  46000    783 | T(s) 383.83 | Feas 58 146698.83 146704.06 | Inf 60 145980.79 146045.65 | Div 0.10 0.21 | Feas 0.24 1.00 | Pen 54.64 0.10
It  46500   1283 | T(s) 387.68 | Feas 36 146698.83 146704.95 | Inf 29 146002.67 146078.23 | Div 0.11 0.22 | Feas 0.00 1.00 | Pen 56.85 0.10
It  47000   1783 | T(s) 391.50 | Feas 46 146698.83 146702.30 | Inf 52 146001.16 146022.62 | Div 0.09 0.15 | Feas 0.17 1.00 | Pen 56.85 0.10
It  47500   2283 | T(s) 395.30 | Feas 44 146698.83 146703.59 | Inf 46 146014.80 146038.32 | Div 0.11 0.16 | Feas 0.19 1.00 | Pen 57.99 0.10
It  48000   2783 | T(s) 399.13 | Feas 31 146698.83 146713.19 | Inf 28 145922.25 146045.96 | Div 0.14 0.23 | Feas 0.18 1.00 | Pen 50.27 0.10
It  48500    436 | T(s) 402.88 | Feas 36 146697.85 146711.11 | Inf 63 146030.81 146108.27 | Div 0.13 0.21 | Feas 0.20 1.00 | Pen 60.33 0.10
It  49000    936 | T(s) 406.67 | Feas 29 146697.85 146733.11 | Inf 47 146043.42 146067.11 | Div 0.15 0.14 | Feas 0.18 1.00 | Pen 61.54 0.10
It  49500    153 | T(s) 410.37 | Feas 34 146697.51 146713.66 | Inf 25 146051.90 146130.44 | Div 0.14 0.20 | Feas 0.21 1.00 | Pen 62.77 0.10
It  50000    482 | T(s) 414.24 | Feas 30 146693.22 146717.66 | Inf 44 146065.71 146102.96 | Div 0.15 0.17 | Feas 0.25 1.00 | Pen 64.02 0.10
It  50500    982 | T(s) 418.11 | Feas 49 146693.22 146709.02 | Inf 60 145952.96 145976.20 | Div 0.13 0.13 | Feas 0.24 1.00 | Pen 54.42 0.10
It  51000     31 | T(s) 422.01 | Feas 35 146691.95 146701.41 | Inf 29 145979.34 146075.72 | Div 0.11 0.23 | Feas 0.19 1.00 | Pen 56.62 0.10
It  51500    135 | T(s) 425.79 | Feas 32 146690.64 146701.66 | Inf 51 145992.93 146030.39 | Div 0.12 0.16 | Feas 0.24 1.00 | Pen 57.75 0.10
It  52000    635 | T(s) 429.47 | Feas 30 146690.64 146702.75 | Inf 47 145900.76 145922.96 | Div 0.12 0.13 | Feas 0.01 1.00 | Pen 50.07 0.10
It  52500    439 | T(s) 433.15 | Feas 50 146690.13 146692.62 | Inf 34 145912.78 145946.67 | Div 0.06 0.17 | Feas 0.25 1.00 | Pen 51.07 0.10
It  53000    465 | T(s) 436.85 | Feas 56 146688.54 146696.28 | Inf 25 145912.78 145952.14 | Div 0.09 0.18 | Feas 0.19 1.00 | Pen 51.07 0.10
It  53500    409 | T(s) 440.67 | Feas 60 146687.31 146691.30 | Inf 61 145925.04 145937.09 | Div 0.07 0.11 | Feas 0.23 1.00 | Pen 52.09 0.10
It  54000    198 | T(s) 444.58 | Feas 56 146686.91 146690.59 | Inf 32 145943.09 146010.78 | Div 0.07 0.18 | Feas 0.00 1.00 | Pen 54.20 0.10
It  54500    698 | T(s) 448.35 | Feas 64 146686.91 146687.97 | Inf 52 145943.09 145961.57 | Div 0.03 0.14 | Feas 0.18 1.00 | Pen 54.20 0.10
It  55000   1198 | T(s) 452.28 | Feas 47 146686.91 146688.11 | Inf 56 145956.10 146002.32 | Div 0.03 0.17 | Feas 0.20 1.00 | Pen 55.28 0.10
It  55500   1698 | T(s) 455.96 | Feas 41 146686.91 146687.54 | Inf 41 145956.10 145994.22 | Div 0.02 0.16 | Feas 0.22 1.00 | Pen 55.28 0.10
It  56000   2198 | T(s) 459.77 | Feas 44 146686.91 146688.07 | Inf 65 146041.86 146100.19 | Div 0.03 0.12 | Feas 0.14 1.00 | Pen 66.34 0.10
It  56500   2698 | T(s) 463.61 | Feas 57 146686.91 146687.33 | Inf 48 146053.80 146118.36 | Div 0.02 0.16 | Feas 0.13 1.00 | Pen 67.66 0.10
It  57000   3198 | T(s) 467.41 | Feas 33 146686.91 146692.25 | Inf 46 145972.81 146071.90 | Div 0.05 0.21 | Feas 0.18 1.00 | Pen 58.66 0.10
It  57500    139 | T(s) 471.13 | Feas 40 146685.95 146687.74 | Inf 52 145891.02 145962.98 | Div 0.04 0.21 | Feas 0.27 1.00 | Pen 49.86 0.10
It  58000    639 | T(s) 474.91 | Feas 41 146685.95 146693.75 | Inf 45 145902.99 145984.57 | Div 0.07 0.22 | Feas 0.00 1.00 | Pen 50.86 0.10
It  58500    436 | T(s) 478.63 | Feas 39 146685.46 146688.38 | Inf 30 145900.41 145960.25 | Div 0.06 0.21 | Feas 0.19 1.00 | Pen 50.86 0.10
It  59000    936 | T(s) 482.30 | Feas 40 146685.46 146687.45 | Inf 63 145994.14 146057.72 | Div 0.05 0.21 | Feas 0.25 1.00 | Pen 61.03 0.10
It  59500   1436 | T(s) 486.07 | Feas 61 146685.46 146686.26 | Inf 31 145921.08 146022.13 | Div 0.03 0.26 | Feas 0.21 1.00 | Pen 52.92 0.10
It  60000   1936 | T(s) 489.98 | Feas 60 146685.46 146686.23 | Inf 62 145913.63 146003.88 | Div 0.03 0.23 | Feas 0.25 1.00 | Pen 53.97 0.10
It  60500   2436 | T(s) 493.86 | Feas 33 146685.46 146687.44 | Inf 43 145913.63 145985.35 | Div 0.06 0.21 | Feas 0.21 1.00 | Pen 53.97 0.10
It  61000   2936 | T(s) 497.74 | Feas 65 146685.46 146686.01 | Inf 36 145923.34 146027.15 | Div 0.03 0.27 | Feas 0.23 1.00 | Pen 55.05 0.10
It  61500   3436 | T(s) 501.65 | Feas 40 146685.46 146692.99 | Inf 51 145943.36 146011.07 | Div 0.06 0.22 | Feas 0.00 1.00 | Pen 57.28 0.10
It  62000   3936 | T(s) 505.55 | Feas 25 146685.46 146692.39 | Inf 51 145953.67 146023.56 | Div 0.07 0.24 | Feas 0.00 1.00 | Pen 58.42 0.10
It  62500   4436 | T(s) 509.27 | Feas 25 146685.46 146689.29 | Inf 51 145889.36 145954.39 | Div 0.06 0.22 | Feas 0.00 1.00 | Pen 51.67 0.10
It  63000   4936 | T(s) 513.13 | Feas 54 146685.46 146685.79 | Inf 60 145896.99 145966.81 | Div 0.02 0.22 | Feas 0.00 1.00 | Pen 52.70 0.10
It  63500   5436 | T(s) 517.10 | Feas 32 146685.46 146686.32 | Inf 29 145906.47 146044.64 | Div 0.04 0.27 | Feas 0.17 1.00 | Pen 53.75 0.10
It  64000   5936 | T(s) 521.18 | Feas 28 146685.46 146686.47 | Inf 32 145916.15 146005.12 | Div 0.04 0.24 | Feas 0.25 1.00 | Pen 54.83 0.10
It  64500   6436 | T(s) 525.05 | Feas 59 146685.46 146685.77 | Inf 28 145926.02 146013.16 | Div 0.02 0.25 | Feas 0.16 1.00 | Pen 55.93 0.10
It  65000    373 | T(s) 528.78 | Feas 62 146685.45 146685.65 | Inf 46 145856.26 145900.67 | Div 0.01 0.20 | Feas 0.35 1.00 | Pen 48.49 0.10
It  65500    873 | T(s) 532.61 | Feas 65 146685.45 146685.99 | Inf 61 146048.27 146068.43 | Div 0.03 0.18 | Feas 0.20 1.00 | Pen 69.82 0.10
It  66000   1373 | T(s) 536.33 | Feas 41 146685.45 146685.96 | Inf 25 145953.29 146155.98 | Div 0.03 0.27 | Feas 0.31 1.00 | Pen 59.35 0.10
It  66500   1873 | T(s) 540.07 | Feas 31 146685.45 146687.42 | Inf 35 145891.51 145964.23 | Div 0.05 0.23 | Feas 0.00 1.00 | Pen 52.48 0.10
It  67000   2373 | T(s) 543.82 | Feas 25 146685.45 146688.42 | Inf 57 145828.68 145894.27 | Div 0.05 0.23 | Feas 0.26 1.00 | Pen 45.50 0.10
It  67500    174 | T(s) 547.66 | Feas 39 146684.99 146692.18 | Inf 61 145903.41 145944.10 | Div 0.06 0.19 | Feas 0.23 1.00 | Pen 54.60 0.10
It  68000    674 | T(s) 551.43 | Feas 48 146684.99 146685.60 | Inf 43 145903.41 145942.81 | Div 0.03 0.20 | Feas 0.25 1.00 | Pen 54.60 0.10
It  68500   1174 | T(s) 555.22 | Feas 60 146684.99 146685.45 | Inf 59 145923.27 145952.95 | Div 0.02 0.16 | Feas 0.00 1.00 | Pen 56.81 0.10
It  69000   1674 | T(s) 558.94 | Feas 35 146684.99 146692.00 | Inf 60 145933.49 145942.84 | Div 0.06 0.12 | Feas 0.19 1.00 | Pen 57.95 0.10
It  69500    466 | T(s) 562.56 | Feas 54 146684.98 146685.38 | Inf 48 145864.13 145884.81 | Div 0.02 0.14 | Feas 0.23 1.00 | Pen 50.24 0.10
It  70000    966 | T(s) 566.24 | Feas 53 146684.98 146685.66 | Inf 54 145876.41 145888.78 | Div 0.03 0.12 | Feas 0.00 1.00 | Pen 52.27 0.10
It  70500     57 | T(s) 570.01 | Feas 26 146684.88 146686.28 | Inf 46 145813.84 145849.11 | Div 0.05 0.15 | Feas 0.29 1.00 | Pen 45.32 0.10
It  71000    557 | T(s) 573.82 | Feas 26 146684.88 146686.55 | Inf 63 145904.53 145911.30 | Div 0.05 0.08 | Feas 0.24 1.00 | Pen 55.47 0.10
It  71500   1057 | T(s) 577.46 | Feas 39 146684.88 146685.92 | Inf 30 145923.72 145958.42 | Div 0.04 0.13 | Feas 0.00 1.00 | Pen 57.71 0.10
It  72000   1557 | T(s) 581.10 | Feas 46 146684.88 146685.20 | Inf 46 145854.23 145867.13 | Div 0.02 0.12 | Feas 0.27 1.00 | Pen 50.03 0.10
It  72500   2057 | T(s) 584.56 | Feas 27 146684.88 146690.23 | Inf 59 145786.22 145791.98 | Div 0.06 0.09 | Feas 0.34 1.00 | Pen 42.53 0.10
It  73000   2557 | T(s) 588.20 | Feas 60 146684.88 146685.35 | Inf 53 145881.33 145886.07 | Div 0.03 0.08 | Feas 0.00 1.00 | Pen 53.10 0.10
It  73500   3057 | T(s) 591.89 | Feas 35 146684.88 146685.58 | Inf 64 145900.22 145906.07 | Div 0.04 0.09 | Feas 0.20 1.00 | Pen 55.24 0.10
