=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-M-n151/Vrp-Set-M-n151-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 18 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 150 CLIENTS AND 18 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.16 | Feas 54 1044.78 1061.86 | Inf 11 1047.16 1076.42 | Div 0.41 0.48 | Feas 0.89 1.00 | Pen 1.90 0.85
It   5500   3452 | T(s) 5.86 | Feas 59 1028.42 1029.19 | Inf 49 1022.48 1023.37 | Div 0.13 0.11 | Feas 0.21 1.00 | Pen 0.57 0.10
It   6000   3952 | T(s) 6.39 | Feas 46 1028.42 1029.84 | Inf 41 1022.48 1023.63 | Div 0.19 0.12 | Feas 0.22 1.00 | Pen 0.57 0.10
It   6500   4452 | T(s) 6.91 | Feas 62 1028.42 1029.12 | Inf 33 1026.72 1027.73 | Div 0.11 0.14 | Feas 0.25 1.00 | Pen 0.69 0.10
It   7000   4952 | T(s) 7.42 | Feas 31 1028.42 1029.70 | Inf 46 1027.23 1028.60 | Div 0.22 0.18 | Feas 0.23 1.00 | Pen 0.70 0.10
It   7500   5452 | T(s) 7.92 | Feas 52 1028.42 1028.98 | Inf 63 1023.33 1024.73 | Div 0.09 0.14 | Feas 0.24 1.00 | Pen 0.60 0.10
It   8000   5952 | T(s) 8.50 | Feas 47 1028.42 1029.46 | Inf 55 1020.03 1021.09 | Div 0.16 0.12 | Feas 0.18 1.00 | Pen 0.51 0.10
It   8500   6452 | T(s) 9.02 | Feas 31 1028.42 1029.50 | Inf 51 1027.93 1029.44 | Div 0.17 0.21 | Feas 0.24 1.00 | Pen 0.73 0.10
It   9000   6952 | T(s) 9.54 | Feas 65 1028.42 1029.01 | Inf 64 1021.17 1023.85 | Div 0.10 0.18 | Feas 0.26 1.00 | Pen 0.54 0.10
It   9500   7452 | T(s) 10.06 | Feas 64 1028.42 1029.13 | Inf 44 1021.57 1022.94 | Div 0.11 0.14 | Feas 0.19 1.00 | Pen 0.55 0.10
It  10000   7952 | T(s) 10.59 | Feas 57 1028.42 1029.09 | Inf 38 1025.63 1027.12 | Div 0.11 0.17 | Feas 0.23 1.00 | Pen 0.66 0.10
It  10500   8452 | T(s) 11.10 | Feas 32 1028.42 1030.51 | Inf 63 1025.63 1026.24 | Div 0.23 0.12 | Feas 0.19 1.00 | Pen 0.66 0.10
It  11000   8952 | T(s) 11.62 | Feas 52 1028.42 1029.93 | Inf 56 1026.12 1027.55 | Div 0.20 0.18 | Feas 0.19 1.00 | Pen 0.67 0.10
It  11500   9452 | T(s) 12.14 | Feas 36 1028.42 1029.20 | Inf 46 1022.39 1023.38 | Div 0.14 0.13 | Feas 0.19 1.00 | Pen 0.57 0.10
It  12000   9952 | T(s) 12.67 | Feas 27 1028.42 1031.57 | Inf 35 1022.81 1024.97 | Div 0.24 0.19 | Feas 0.30 1.00 | Pen 0.58 0.10
It  12500  10452 | T(s) 13.21 | Feas 50 1028.42 1029.05 | Inf 26 1023.24 1025.55 | Div 0.11 0.20 | Feas 0.14 1.00 | Pen 0.59 0.10
It  13000  10952 | T(s) 13.74 | Feas 30 1028.42 1029.89 | Inf 57 1024.13 1024.83 | Div 0.20 0.11 | Feas 0.12 1.00 | Pen 0.62 0.10
It  13500  11452 | T(s) 14.24 | Feas 49 1028.42 1029.02 | Inf 30 1024.59 1026.99 | Div 0.11 0.21 | Feas 0.24 1.00 | Pen 0.63 0.10
It  14000  11952 | T(s) 14.76 | Feas 36 1028.42 1029.42 | Inf 50 1021.09 1022.63 | Div 0.19 0.14 | Feas 0.21 1.00 | Pen 0.54 0.10
It  14500  12452 | T(s) 15.31 | Feas 60 1028.42 1029.13 | Inf 53 1021.49 1022.24 | Div 0.14 0.10 | Feas 0.11 1.00 | Pen 0.55 0.10
It  15000  12952 | T(s) 15.84 | Feas 46 1028.42 1029.46 | Inf 42 1021.89 1024.19 | Div 0.18 0.17 | Feas 0.29 1.00 | Pen 0.56 0.10
It  15500  13452 | T(s) 16.38 | Feas 62 1028.42 1029.00 | Inf 48 1026.01 1026.70 | Div 0.10 0.11 | Feas 0.13 1.00 | Pen 0.67 0.10
It  16000  13952 | T(s) 16.91 | Feas 63 1028.42 1029.62 | Inf 30 1022.31 1026.57 | Div 0.15 0.23 | Feas 0.18 1.00 | Pen 0.57 0.10
It  16500  14452 | T(s) 17.46 | Feas 48 1028.42 1029.76 | Inf 28 1026.51 1028.57 | Div 0.17 0.23 | Feas 0.18 1.00 | Pen 0.68 0.10
It  17000  14952 | T(s) 17.97 | Feas 46 1028.42 1029.03 | Inf 51 1022.73 1024.61 | Div 0.11 0.17 | Feas 0.30 1.00 | Pen 0.58 0.10
It  17500  15452 | T(s) 18.52 | Feas 30 1028.42 1030.74 | Inf 52 1027.01 1028.40 | Div 0.23 0.20 | Feas 0.16 1.00 | Pen 0.70 0.10
It  18000  15952 | T(s) 19.05 | Feas 56 1028.42 1029.04 | Inf 34 1023.59 1025.67 | Div 0.11 0.16 | Feas 0.15 1.00 | Pen 0.60 0.10
It  18500  16452 | T(s) 19.58 | Feas 46 1028.42 1029.11 | Inf 57 1024.04 1025.63 | Div 0.12 0.15 | Feas 0.17 1.00 | Pen 0.61 0.10
It  19000  16952 | T(s) 20.13 | Feas 36 1028.42 1029.51 | Inf 57 1028.20 1029.61 | Div 0.19 0.15 | Feas 0.12 1.00 | Pen 0.75 0.10
It  19500  17452 | T(s) 20.65 | Feas 35 1028.42 1029.76 | Inf 33 1025.43 1027.16 | Div 0.20 0.21 | Feas 0.23 1.00 | Pen 0.65 0.10
It  20000  17952 | T(s) 21.19 | Feas 34 1028.42 1029.45 | Inf 57 1025.91 1026.78 | Div 0.18 0.14 | Feas 0.23 1.00 | Pen 0.67 0.10
It  20500  18452 | T(s) 21.73 | Feas 29 1028.42 1029.89 | Inf 50 1026.41 1027.10 | Div 0.21 0.12 | Feas 0.15 1.00 | Pen 0.68 0.10
It  21000  18952 | T(s) 22.25 | Feas 53 1028.42 1029.06 | Inf 35 1026.91 1028.44 | Div 0.14 0.21 | Feas 0.20 1.00 | Pen 0.69 0.10
It  21500  19452 | T(s) 22.78 | Feas 34 1028.42 1029.54 | Inf 61 1023.07 1024.20 | Div 0.19 0.11 | Feas 0.18 1.00 | Pen 0.59 0.10
It  22000  19952 | T(s) 23.32 | Feas 26 1028.42 1031.35 | Inf 40 1023.50 1024.76 | Div 0.25 0.16 | Feas 0.25 1.00 | Pen 0.60 0.10
----- GENETIC ALGORITHM FINISHED AFTER 22050 ITERATIONS. TIME SPENT: 23.3642
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-M-n151/Vrp-Set-M-n151-hgs/0.hgs1.tour
