=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 24 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 199 CLIENTS AND 24 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.24 | Feas 58 1339.49 1350.48 | Inf 5 1352.03 1367.30 | Div 0.48 0.51 | Feas 0.95 1.00 | Pen 1.90 0.85
It  23000  15929 | T(s) 31.47 | Feas 57 1291.45 1291.56 | Inf 65 1288.40 1288.63 | Div 0.12 0.12 | Feas 0.17 1.00 | Pen 0.86 0.10
It  23500  16429 | T(s) 32.15 | Feas 57 1291.45 1291.66 | Inf 60 1288.98 1291.86 | Div 0.13 0.22 | Feas 0.24 1.00 | Pen 1.05 0.10
It  24000  16929 | T(s) 32.81 | Feas 35 1291.45 1292.67 | Inf 39 1288.51 1289.72 | Div 0.17 0.20 | Feas 0.20 1.00 | Pen 0.90 0.10
It  24500  17429 | T(s) 33.48 | Feas 27 1291.45 1294.44 | Inf 40 1289.11 1292.51 | Div 0.22 0.24 | Feas 0.13 1.00 | Pen 1.10 0.10
It  25000  17929 | T(s) 34.14 | Feas 37 1291.45 1291.80 | Inf 58 1288.01 1290.12 | Div 0.16 0.21 | Feas 0.22 1.00 | Pen 0.81 0.10
It  25500  18429 | T(s) 34.83 | Feas 65 1291.45 1291.55 | Inf 61 1288.79 1291.42 | Div 0.11 0.22 | Feas 0.11 1.00 | Pen 0.99 0.10
It  26000  18929 | T(s) 35.50 | Feas 35 1291.45 1291.56 | Inf 45 1288.79 1289.93 | Div 0.11 0.19 | Feas 0.25 1.00 | Pen 0.99 0.10
It  26500  19429 | T(s) 36.15 | Feas 48 1291.45 1291.72 | Inf 32 1288.85 1289.97 | Div 0.13 0.20 | Feas 0.19 1.00 | Pen 1.01 0.10
It  27000  19929 | T(s) 36.78 | Feas 62 1291.45 1291.56 | Inf 42 1287.06 1289.74 | Div 0.10 0.19 | Feas 0.28 1.00 | Pen 0.73 0.10
----- GENETIC ALGORITHM FINISHED AFTER 27073 ITERATIONS. TIME SPENT: 36.8887
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-M-n200/Vrp-Set-M-n200-hgs/1.hgs1.tour
