=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-Li-n641/Vrp-Set-Li-n641-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 15 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 640 CLIENTS AND 15 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 4.70 | Feas 60 19139.20 19734.61 | NO-INFEASIBLE | Div 0.34 -1.00 | Feas 1.00 1.00 | Pen 27.20 0.85
It   8500   4218 | T(s) 109.04 | Feas 27 18801.13 18806.32 | Inf 54 18571.42 18607.69 | Div 0.15 0.16 | Feas 0.14 1.00 | Pen 0.12 0.10
It   9000   4718 | T(s) 115.16 | Feas 51 18801.13 18802.09 | Inf 27 18464.93 18532.35 | Div 0.12 0.17 | Feas 0.25 1.00 | Pen 0.10 0.10
It   9500   5218 | T(s) 121.33 | Feas 38 18801.13 18801.75 | Inf 54 18446.08 18502.96 | Div 0.11 0.15 | Feas 0.34 1.00 | Pen 0.10 0.10
It  10000    420 | T(s) 127.82 | Feas 58 18801.13 18801.13 | Inf 40 18434.48 18478.46 | Div 0.08 0.15 | Feas 0.21 1.00 | Pen 0.10 0.10
It  10500    920 | T(s) 134.05 | Feas 25 18801.13 18805.62 | Inf 32 18578.77 18649.83 | Div 0.12 0.19 | Feas 0.19 1.00 | Pen 0.12 0.10
It  11000     55 | T(s) 139.98 | Feas 25 18801.13 18805.96 | Inf 47 18606.75 18657.17 | Div 0.12 0.18 | Feas 0.35 1.00 | Pen 0.12 0.10
It  11500    555 | T(s) 145.59 | Feas 53 18801.13 18801.13 | Inf 62 18513.40 18565.58 | Div 0.07 0.16 | Feas 0.23 1.00 | Pen 0.11 0.10
It  12000   1055 | T(s) 151.36 | Feas 28 18801.13 18804.27 | Inf 44 18481.41 18534.73 | Div 0.13 0.17 | Feas 0.20 1.00 | Pen 0.10 0.10
It  12500   1555 | T(s) 157.50 | Feas 62 18801.13 18801.75 | Inf 29 18490.21 18552.63 | Div 0.11 0.18 | Feas 0.23 1.00 | Pen 0.10 0.10
It  13000   2055 | T(s) 163.75 | Feas 26 18801.13 18802.68 | Inf 25 18462.77 18545.71 | Div 0.13 0.18 | Feas 0.16 1.00 | Pen 0.10 0.10
It  13500     83 | T(s) 169.85 | Feas 60 18801.13 18801.37 | Inf 53 18590.74 18633.52 | Div 0.10 0.16 | Feas 0.33 1.00 | Pen 0.12 0.10
It  14000    583 | T(s) 175.49 | Feas 31 18801.13 18802.88 | Inf 25 18508.34 18594.51 | Div 0.12 0.19 | Feas 0.19 1.00 | Pen 0.11 0.10
It  14500   1083 | T(s) 181.29 | Feas 51 18801.13 18801.92 | Inf 49 18505.95 18535.46 | Div 0.11 0.13 | Feas 0.23 1.00 | Pen 0.11 0.10
It  15000   1583 | T(s) 188.59 | Feas 46 18801.13 18802.17 | Inf 28 18507.07 18576.50 | Div 0.11 0.17 | Feas 0.20 1.00 | Pen 0.11 0.10
It  15500   2083 | T(s) 194.46 | Feas 31 18801.13 18802.08 | Inf 64 18507.07 18542.88 | Div 0.11 0.14 | Feas 0.21 1.00 | Pen 0.11 0.10
It  16000   2583 | T(s) 200.51 | Feas 52 18801.13 18801.65 | Inf 53 18507.07 18523.32 | Div 0.10 0.12 | Feas 0.24 1.00 | Pen 0.11 0.10
It  16500   3083 | T(s) 206.78 | Feas 43 18801.13 18802.22 | Inf 34 18493.38 18528.51 | Div 0.11 0.13 | Feas 0.24 1.00 | Pen 0.11 0.10
It  17000   3583 | T(s) 213.18 | Feas 50 18801.13 18801.26 | Inf 26 18602.32 18654.81 | Div 0.09 0.18 | Feas 0.13 1.00 | Pen 0.13 0.10
It  17500   4083 | T(s) 219.59 | Feas 54 18801.13 18801.13 | Inf 44 18613.75 18646.26 | Div 0.08 0.17 | Feas 0.23 1.00 | Pen 0.13 0.10
It  18000     32 | T(s) 225.35 | Feas 29 18801.13 18802.58 | Inf 51 18443.89 18505.16 | Div 0.12 0.16 | Feas 0.27 1.00 | Pen 0.10 0.10
It  18500    532 | T(s) 231.90 | Feas 46 18801.13 18801.59 | Inf 50 18558.70 18588.03 | Div 0.12 0.15 | Feas 0.15 1.00 | Pen 0.12 0.10
It  19000   1032 | T(s) 238.04 | Feas 30 18801.13 18806.39 | Inf 38 18558.70 18592.13 | Div 0.15 0.17 | Feas 0.20 1.00 | Pen 0.12 0.10
It  19500   1532 | T(s) 244.52 | Feas 32 18801.13 18802.93 | Inf 65 18550.48 18583.31 | Div 0.14 0.15 | Feas 0.21 1.00 | Pen 0.12 0.10
It  20000    277 | T(s) 250.70 | Feas 60 18801.13 18801.65 | Inf 47 18437.86 18512.32 | Div 0.11 0.16 | Feas 0.18 1.00 | Pen 0.10 0.10
It  20500    777 | T(s) 256.87 | Feas 25 18801.13 18818.71 | Inf 42 18556.18 18595.11 | Div 0.16 0.16 | Feas 0.14 1.00 | Pen 0.12 0.10
It  21000   1277 | T(s) 262.95 | Feas 46 18801.13 18801.59 | Inf 62 18544.37 18587.32 | Div 0.13 0.15 | Feas 0.25 1.00 | Pen 0.12 0.10
It  21500   1777 | T(s) 269.48 | Feas 37 18801.13 18804.61 | Inf 51 18437.88 18486.73 | Div 0.14 0.14 | Feas 0.26 1.00 | Pen 0.10 0.10
It  22000   2277 | T(s) 276.41 | Feas 65 18801.13 18801.76 | Inf 45 18435.40 18513.60 | Div 0.12 0.15 | Feas 0.19 1.00 | Pen 0.11 0.10
It  22500   2777 | T(s) 282.93 | Feas 45 18801.13 18801.67 | Inf 28 18407.01 18502.14 | Div 0.11 0.17 | Feas 0.27 1.00 | Pen 0.10 0.10
It  23000   3277 | T(s) 289.86 | Feas 57 18801.13 18801.33 | Inf 58 18357.95 18411.36 | Div 0.10 0.11 | Feas 0.22 1.00 | Pen 0.10 0.10
It  23500   3777 | T(s) 297.07 | Feas 60 18801.13 18801.13 | Inf 49 18352.26 18460.17 | Div 0.09 0.15 | Feas 0.20 1.00 | Pen 0.10 0.10
It  24000   4277 | T(s) 304.94 | Feas 64 18801.13 18804.75 | Inf 50 18645.76 18676.55 | Div 0.13 0.14 | Feas 0.12 1.00 | Pen 0.14 0.10
It  24500   4777 | T(s) 311.16 | Feas 29 18801.13 18801.91 | Inf 58 18499.14 18587.78 | Div 0.12 0.16 | Feas 0.23 1.00 | Pen 0.12 0.10
It  25000   5277 | T(s) 318.00 | Feas 54 18801.13 18802.01 | Inf 45 18499.14 18558.53 | Div 0.11 0.15 | Feas 0.17 1.00 | Pen 0.12 0.10
It  25500   5777 | T(s) 325.13 | Feas 35 18801.13 18802.68 | Inf 28 18516.76 18575.51 | Div 0.12 0.16 | Feas 0.19 1.00 | Pen 0.12 0.10
It  26000   6277 | T(s) 332.15 | Feas 25 18801.13 18805.46 | Inf 49 18337.86 18434.37 | Div 0.12 0.14 | Feas 0.26 1.00 | Pen 0.10 0.10
It  26500   6777 | T(s) 339.36 | Feas 34 18801.13 18801.44 | Inf 45 18481.86 18512.47 | Div 0.10 0.11 | Feas 0.20 1.00 | Pen 0.12 0.10
It  27000   7277 | T(s) 347.10 | Feas 45 18801.13 18801.32 | Inf 26 18472.25 18538.64 | Div 0.09 0.15 | Feas 0.22 1.00 | Pen 0.12 0.10
It  27500   7777 | T(s) 354.45 | Feas 30 18801.13 18801.27 | Inf 55 18322.57 18372.79 | Div 0.09 0.10 | Feas 0.18 1.00 | Pen 0.10 0.10
It  28000    172 | T(s) 362.15 | Feas 38 18801.13 18808.40 | Inf 53 18470.70 18532.02 | Div 0.13 0.12 | Feas 0.17 1.00 | Pen 0.12 0.10
It  28500    672 | T(s) 369.18 | Feas 62 18801.13 18801.59 | Inf 27 18343.07 18446.98 | Div 0.11 0.14 | Feas 0.17 1.00 | Pen 0.11 0.10
It  29000    198 | T(s) 377.25 | Feas 34 18801.13 18807.89 | Inf 63 18489.28 18560.99 | Div 0.13 0.12 | Feas 0.22 1.00 | Pen 0.13 0.10
It  29500    698 | T(s) 385.44 | Feas 31 18801.13 18802.89 | Inf 50 18326.79 18449.11 | Div 0.12 0.12 | Feas 0.26 1.00 | Pen 0.11 0.10
It  30000   1198 | T(s) 393.72 | Feas 48 18801.13 18802.01 | Inf 31 18397.70 18650.63 | Div 0.12 0.20 | Feas 0.30 1.00 | Pen 0.11 0.10
It  30500   1698 | T(s) 400.21 | Feas 55 18801.13 18801.52 | Inf 26 18414.56 18588.52 | Div 0.10 0.18 | Feas 0.26 1.00 | Pen 0.12 0.10
It  31000   2198 | T(s) 407.21 | Feas 31 18801.13 18801.81 | Inf 48 18419.95 18504.85 | Div 0.11 0.11 | Feas 0.24 1.00 | Pen 0.12 0.10
It  31500   2698 | T(s) 414.83 | Feas 49 18801.13 18802.59 | Inf 41 18285.86 18361.35 | Div 0.13 0.11 | Feas 0.26 1.00 | Pen 0.10 0.10
It  32000     84 | T(s) 423.00 | Feas 38 18801.13 18801.83 | Inf 49 18437.49 18528.96 | Div 0.12 0.13 | Feas 0.18 1.00 | Pen 0.12 0.10
It  32500    584 | T(s) 430.89 | Feas 35 18801.13 18802.91 | Inf 33 18293.65 18394.79 | Div 0.12 0.12 | Feas 0.28 1.00 | Pen 0.10 0.10
It  33000    192 | T(s) 438.75 | Feas 64 18801.13 18801.65 | Inf 28 18473.64 18561.78 | Div 0.11 0.14 | Feas 0.08 1.00 | Pen 0.13 0.10
It  33500    247 | T(s) 446.13 | Feas 57 18801.13 18801.51 | Inf 54 18348.32 18422.34 | Div 0.10 0.11 | Feas 0.28 1.00 | Pen 0.11 0.10
It  34000    747 | T(s) 453.11 | Feas 29 18801.13 18801.46 | Inf 51 18530.62 18590.21 | Div 0.11 0.12 | Feas 0.13 1.00 | Pen 0.13 0.10
It  34500   1247 | T(s) 460.31 | Feas 44 18801.13 18801.96 | Inf 39 18530.62 18590.43 | Div 0.11 0.13 | Feas 0.16 1.00 | Pen 0.13 0.10
It  35000   1747 | T(s) 466.69 | Feas 34 18801.13 18801.21 | Inf 37 18276.75 18461.99 | Div 0.09 0.16 | Feas 0.27 1.00 | Pen 0.10 0.10
It  35500    342 | T(s) 473.93 | Feas 50 18801.13 18801.13 | Inf 57 18252.20 18380.72 | Div 0.08 0.11 | Feas 0.28 1.00 | Pen 0.10 0.10
It  36000    842 | T(s) 481.73 | Feas 25 18801.13 18806.89 | Inf 50 18429.27 18523.35 | Div 0.12 0.13 | Feas 0.25 1.00 | Pen 0.12 0.10
It  36500   1342 | T(s) 488.88 | Feas 51 18801.13 18801.19 | Inf 29 18277.60 18421.95 | Div 0.08 0.13 | Feas 0.25 1.00 | Pen 0.11 0.10
It  37000   1842 | T(s) 496.03 | Feas 46 18801.13 18802.54 | Inf 61 18484.88 18551.99 | Div 0.11 0.11 | Feas 0.16 1.00 | Pen 0.13 0.10
It  37500   2342 | T(s) 503.95 | Feas 27 18801.13 18801.35 | Inf 29 18398.62 18485.88 | Div 0.11 0.11 | Feas 0.15 1.00 | Pen 0.12 0.10
It  38000   2842 | T(s) 512.04 | Feas 41 18801.13 18801.28 | Inf 52 18235.79 18336.13 | Div 0.10 0.10 | Feas 0.26 1.00 | Pen 0.10 0.10
It  38500   3342 | T(s) 522.06 | Feas 34 18801.13 18802.70 | Inf 59 18419.55 18473.71 | Div 0.12 0.09 | Feas 0.10 1.00 | Pen 0.12 0.10
It  39000   3842 | T(s) 533.07 | Feas 37 18801.13 18801.18 | Inf 37 18256.19 18337.03 | Div 0.09 0.09 | Feas 0.26 1.00 | Pen 0.10 0.10
It  39500   4342 | T(s) 541.54 | Feas 49 18801.13 18801.28 | Inf 31 18440.90 18513.91 | Div 0.09 0.11 | Feas 0.19 1.00 | Pen 0.12 0.10
It  40000   4842 | T(s) 549.78 | Feas 29 18801.13 18801.46 | Inf 65 18462.67 18525.37 | Div 0.11 0.10 | Feas 0.15 1.00 | Pen 0.13 0.10
It  40500   5342 | T(s) 558.35 | Feas 62 18801.13 18801.29 | Inf 51 18296.11 18363.72 | Div 0.09 0.09 | Feas 0.27 1.00 | Pen 0.11 0.10
It  41000   5842 | T(s) 566.79 | Feas 27 18801.13 18801.79 | Inf 57 18694.59 18722.57 | Div 0.11 0.12 | Feas 0.13 1.00 | Pen 0.16 0.10
It  41500   6342 | T(s) 573.53 | Feas 28 18801.13 18801.37 | Inf 26 18338.04 18489.78 | Div 0.10 0.15 | Feas 0.22 1.00 | Pen 0.11 0.10
It  42000    342 | T(s) 581.01 | Feas 60 18801.13 18801.13 | Inf 58 18337.37 18445.93 | Div 0.05 0.12 | Feas 0.22 1.00 | Pen 0.11 0.10
It  42500      2 | T(s) 589.07 | Feas 62 18801.13 18801.19 | Inf 41 18356.81 18496.94 | Div 0.07 0.14 | Feas 0.26 1.00 | Pen 0.11 0.10
It  43000    502 | T(s) 597.35 | Feas 37 18801.13 18801.13 | Inf 61 18228.50 18332.36 | Div 0.07 0.10 | Feas 0.21 1.00 | Pen 0.10 0.10
It  43500   1002 | T(s) 605.28 | Feas 58 18801.13 18801.13 | Inf 53 18421.81 18482.00 | Div 0.07 0.09 | Feas 0.21 1.00 | Pen 0.12 0.10
It  44000   1502 | T(s) 613.13 | Feas 56 18801.13 18802.20 | Inf 30 18421.81 18490.44 | Div 0.08 0.11 | Feas 0.25 1.00 | Pen 0.12 0.10
It  44500   2002 | T(s) 621.15 | Feas 30 18801.13 18802.50 | Inf 49 18263.36 18338.26 | Div 0.09 0.09 | Feas 0.18 1.00 | Pen 0.10 0.10
It  45000   2502 | T(s) 629.74 | Feas 29 18801.13 18802.57 | Inf 38 18263.36 18319.19 | Div 0.09 0.09 | Feas 0.20 1.00 | Pen 0.10 0.10
It  45500   3002 | T(s) 638.84 | Feas 49 18801.13 18802.95 | Inf 25 18432.37 18518.44 | Div 0.08 0.12 | Feas 0.24 1.00 | Pen 0.12 0.10
It  46000   3502 | T(s) 647.62 | Feas 47 18801.13 18801.13 | Inf 48 18453.94 18504.85 | Div 0.06 0.09 | Feas 0.24 1.00 | Pen 0.13 0.10
It  46500   4002 | T(s) 656.10 | Feas 40 18801.13 18801.18 | Inf 64 18288.91 18344.31 | Div 0.07 0.08 | Feas 0.23 1.00 | Pen 0.11 0.10
It  47000   4502 | T(s) 664.68 | Feas 49 18801.13 18801.13 | Inf 61 18470.49 18502.86 | Div 0.06 0.08 | Feas 0.15 1.00 | Pen 0.13 0.10
It  47500   5002 | T(s) 673.09 | Feas 37 18801.13 18801.85 | Inf 35 18302.93 18345.75 | Div 0.07 0.08 | Feas 0.23 1.00 | Pen 0.11 0.10
It  48000   5502 | T(s) 682.05 | Feas 44 18801.13 18801.18 | Inf 59 18321.92 18378.15 | Div 0.06 0.09 | Feas 0.27 1.00 | Pen 0.11 0.10
It  48500   6002 | T(s) 690.81 | Feas 36 18801.13 18801.60 | Inf 46 18514.42 18549.02 | Div 0.08 0.08 | Feas 0.24 1.00 | Pen 0.14 0.10
It  49000   6502 | T(s) 699.29 | Feas 45 18801.13 18801.18 | Inf 27 18552.81 18719.39 | Div 0.07 0.20 | Feas 0.32 1.00 | Pen 0.14 0.10
It  49500   7002 | T(s) 706.11 | Feas 61 18801.13 18801.13 | Inf 33 18403.32 18534.18 | Div 0.05 0.14 | Feas 0.22 1.00 | Pen 0.12 0.10
It  50000   7502 | T(s) 714.46 | Feas 33 18801.13 18805.35 | Inf 33 18413.95 18492.60 | Div 0.10 0.11 | Feas 0.17 1.00 | Pen 0.12 0.10
It  50500   8002 | T(s) 722.75 | Feas 45 18801.13 18801.21 | Inf 65 18413.95 18452.65 | Div 0.07 0.07 | Feas 0.23 1.00 | Pen 0.12 0.10
It  51000   8502 | T(s) 731.66 | Feas 33 18801.13 18801.68 | Inf 64 18428.49 18476.46 | Div 0.09 0.08 | Feas 0.12 1.00 | Pen 0.12 0.10
It  51500   9002 | T(s) 739.79 | Feas 41 18801.13 18801.79 | Inf 46 18449.15 18505.40 | Div 0.08 0.10 | Feas 0.23 1.00 | Pen 0.12 0.10
It  52000   9502 | T(s) 748.25 | Feas 52 18801.13 18801.40 | Inf 38 18459.20 18527.17 | Div 0.07 0.10 | Feas 0.21 1.00 | Pen 0.13 0.10
It  52500  10002 | T(s) 756.93 | Feas 53 18801.13 18801.18 | Inf 65 18294.93 18359.33 | Div 0.06 0.08 | Feas 0.19 1.00 | Pen 0.11 0.10
It  53000  10502 | T(s) 765.44 | Feas 56 18801.13 18801.22 | Inf 61 18526.24 18627.41 | Div 0.06 0.14 | Feas 0.26 1.00 | Pen 0.14 0.10
It  53500  11002 | T(s) 773.00 | Feas 63 18801.13 18801.13 | Inf 31 18351.91 18477.31 | Div 0.06 0.13 | Feas 0.19 1.00 | Pen 0.11 0.10
It  54000  11502 | T(s) 780.30 | Feas 40 18801.13 18801.27 | Inf 59 18351.91 18469.90 | Div 0.08 0.12 | Feas 0.22 1.00 | Pen 0.11 0.10
It  54500  12002 | T(s) 788.38 | Feas 29 18801.13 18801.45 | Inf 42 18224.04 18381.74 | Div 0.09 0.12 | Feas 0.26 1.00 | Pen 0.10 0.10
It  55000  12502 | T(s) 796.75 | Feas 39 18801.13 18801.16 | Inf 32 18241.24 18358.72 | Div 0.06 0.11 | Feas 0.17 1.00 | Pen 0.10 0.10
It  55500  13002 | T(s) 805.24 | Feas 45 18801.13 18802.22 | Inf 31 18416.68 18533.36 | Div 0.09 0.14 | Feas 0.18 1.00 | Pen 0.12 0.10
It  56000  13502 | T(s) 814.33 | Feas 28 18801.13 18801.75 | Inf 31 18640.12 18694.25 | Div 0.09 0.12 | Feas 0.15 1.00 | Pen 0.15 0.10
It  56500  14002 | T(s) 822.16 | Feas 53 18801.13 18801.16 | Inf 44 18469.29 18550.07 | Div 0.07 0.11 | Feas 0.33 1.00 | Pen 0.13 0.10
It  57000  14502 | T(s) 829.42 | Feas 31 18801.13 18801.27 | Inf 65 18491.64 18550.36 | Div 0.08 0.09 | Feas 0.13 1.00 | Pen 0.13 0.10
It  57500  15002 | T(s) 836.24 | Feas 26 18801.13 18801.71 | Inf 65 18386.50 18525.36 | Div 0.09 0.13 | Feas 0.24 1.00 | Pen 0.11 0.10
It  58000  15502 | T(s) 843.42 | Feas 51 18801.13 18801.18 | Inf 46 18278.70 18412.00 | Div 0.07 0.12 | Feas 0.16 1.00 | Pen 0.10 0.10
It  58500  16002 | T(s) 851.61 | Feas 64 18801.13 18801.18 | Inf 38 18423.70 18503.61 | Div 0.07 0.11 | Feas 0.24 1.00 | Pen 0.12 0.10
It  59000  16502 | T(s) 859.62 | Feas 33 18801.13 18801.51 | Inf 58 18458.85 18506.37 | Div 0.09 0.08 | Feas 0.24 1.00 | Pen 0.12 0.10
It  59500  17002 | T(s) 867.18 | Feas 65 18801.13 18801.27 | Inf 34 18323.08 18412.53 | Div 0.07 0.11 | Feas 0.23 1.00 | Pen 0.11 0.10
It  60000  17502 | T(s) 875.31 | Feas 43 18801.13 18801.22 | Inf 49 18212.22 18319.05 | Div 0.08 0.08 | Feas 0.22 1.00 | Pen 0.10 0.10
It  60500  18002 | T(s) 883.90 | Feas 63 18801.13 18801.13 | Inf 41 18212.22 18327.92 | Div 0.04 0.10 | Feas 0.20 1.00 | Pen 0.10 0.10
It  61000  18502 | T(s) 892.66 | Feas 59 18801.13 18801.13 | Inf 51 18590.62 18641.74 | Div 0.05 0.11 | Feas 0.15 1.00 | Pen 0.14 0.10
It  61500  19002 | T(s) 900.37 | Feas 51 18801.13 18801.13 | Inf 50 18212.22 18298.87 | Div 0.05 0.09 | Feas 0.20 1.00 | Pen 0.10 0.10
It  62000  19502 | T(s) 908.98 | Feas 34 18801.13 18801.13 | Inf 49 18212.22 18272.86 | Div 0.07 0.08 | Feas 0.22 1.00 | Pen 0.10 0.10
----- GENETIC ALGORITHM FINISHED AFTER 62500 ITERATIONS. TIME SPENT: 918.291
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-Li-n641/Vrp-Set-Li-n641-hgs/0.hgs1.tour
