=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-Li-n1041/Vrp-Set-Li-n1041-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 16 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 1040 CLIENTS AND 16 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 10.24 | Feas 60 33474.73 34313.66 | NO-INFEASIBLE | Div 0.25 -1.00 | Feas 1.00 1.00 | Pen 44.20 0.85
It  15500   3853 | T(s) 283.58 | Feas 52 31742.64 31742.67 | Inf 44 31744.37 31744.45 | Div 0.04 0.05 | Feas 0.49 1.00 | Pen 0.10 0.10
It  16000   4353 | T(s) 293.61 | Feas 55 31742.64 31742.64 | Inf 54 31744.37 31744.59 | Div 0.04 0.05 | Feas 0.55 1.00 | Pen 0.10 0.10
It  16500   4853 | T(s) 301.30 | Feas 60 31742.64 31742.64 | Inf 46 31744.37 31744.51 | Div 0.04 0.05 | Feas 0.45 1.00 | Pen 0.10 0.10
It  17000   5353 | T(s) 309.34 | Feas 65 31742.64 31742.73 | Inf 54 31744.37 31744.72 | Div 0.04 0.05 | Feas 0.52 1.00 | Pen 0.10 0.10
It  17500   5853 | T(s) 316.64 | Feas 27 31742.64 31743.63 | Inf 51 31744.37 31744.45 | Div 0.06 0.05 | Feas 0.52 1.00 | Pen 0.10 0.10
It  18000   6353 | T(s) 324.55 | Feas 43 31742.64 31742.64 | Inf 52 31744.37 31744.76 | Div 0.04 0.05 | Feas 0.52 1.00 | Pen 0.10 0.10
It  18500   6853 | T(s) 333.98 | Feas 27 31742.64 31743.16 | Inf 32 31744.37 31745.23 | Div 0.05 0.06 | Feas 0.55 1.00 | Pen 0.10 0.10
It  19000   7353 | T(s) 341.60 | Feas 47 31742.64 31742.76 | Inf 48 31744.37 31744.42 | Div 0.04 0.05 | Feas 0.57 1.00 | Pen 0.10 0.10
It  19500   7853 | T(s) 349.62 | Feas 52 31742.64 31742.70 | Inf 55 31744.37 31744.48 | Div 0.04 0.05 | Feas 0.47 1.00 | Pen 0.10 0.10
It  20000   8353 | T(s) 357.47 | Feas 25 31742.64 31743.00 | Inf 51 31744.37 31744.42 | Div 0.05 0.04 | Feas 0.46 1.00 | Pen 0.10 0.10
It  20500   8853 | T(s) 365.11 | Feas 49 31742.64 31742.64 | Inf 36 31744.37 31745.57 | Div 0.03 0.05 | Feas 0.53 1.00 | Pen 0.10 0.10
It  21000   9353 | T(s) 373.42 | Feas 33 31742.64 31742.67 | Inf 33 31744.37 31744.82 | Div 0.04 0.06 | Feas 0.43 1.00 | Pen 0.10 0.10
It  21500   9853 | T(s) 381.56 | Feas 58 31742.64 31742.84 | Inf 28 31744.37 31745.06 | Div 0.05 0.06 | Feas 0.60 1.00 | Pen 0.10 0.10
It  22000  10353 | T(s) 389.18 | Feas 60 31742.64 31742.64 | Inf 37 31744.37 31744.58 | Div 0.03 0.05 | Feas 0.61 1.00 | Pen 0.10 0.10
It  22500  10853 | T(s) 396.93 | Feas 50 31742.64 31742.64 | Inf 52 31744.37 31744.45 | Div 0.04 0.05 | Feas 0.45 1.00 | Pen 0.10 0.10
It  23000  11353 | T(s) 404.87 | Feas 25 31742.64 31744.39 | Inf 46 31744.37 31744.64 | Div 0.06 0.05 | Feas 0.54 1.00 | Pen 0.10 0.10
It  23500  11853 | T(s) 412.76 | Feas 32 31742.64 31742.72 | Inf 51 31744.37 31744.72 | Div 0.04 0.06 | Feas 0.56 1.00 | Pen 0.10 0.10
It  24000  12353 | T(s) 420.55 | Feas 46 31742.64 31742.97 | Inf 51 31744.37 31744.89 | Div 0.04 0.06 | Feas 0.50 1.00 | Pen 0.10 0.10
It  24500  12853 | T(s) 428.61 | Feas 59 31742.64 31742.64 | Inf 45 31744.37 31744.65 | Div 0.03 0.06 | Feas 0.51 1.00 | Pen 0.10 0.10
It  25000  13353 | T(s) 436.59 | Feas 54 31742.64 31742.81 | Inf 63 31744.37 31744.62 | Div 0.05 0.05 | Feas 0.44 1.00 | Pen 0.10 0.10
It  25500  13853 | T(s) 444.48 | Feas 28 31742.64 31743.08 | Inf 64 31744.37 31744.44 | Div 0.06 0.05 | Feas 0.60 1.00 | Pen 0.10 0.10
It  26000  14353 | T(s) 452.88 | Feas 30 31742.64 31743.33 | Inf 37 31744.37 31745.30 | Div 0.06 0.06 | Feas 0.57 1.00 | Pen 0.10 0.10
It  26500  14853 | T(s) 460.72 | Feas 37 31742.64 31742.73 | Inf 41 31744.37 31744.94 | Div 0.05 0.06 | Feas 0.51 1.00 | Pen 0.10 0.10
It  27000  15353 | T(s) 468.59 | Feas 52 31742.64 31742.64 | Inf 31 31744.37 31745.30 | Div 0.04 0.07 | Feas 0.55 1.00 | Pen 0.10 0.10
It  27500  15853 | T(s) 476.87 | Feas 39 31742.64 31742.73 | Inf 32 31744.37 31745.04 | Div 0.05 0.07 | Feas 0.49 1.00 | Pen 0.10 0.10
It  28000  16353 | T(s) 485.11 | Feas 57 31742.64 31742.73 | Inf 63 31744.37 31744.98 | Div 0.05 0.06 | Feas 0.53 1.00 | Pen 0.10 0.10
It  28500  16853 | T(s) 493.21 | Feas 63 31742.64 31742.69 | Inf 53 31744.37 31744.76 | Div 0.04 0.06 | Feas 0.48 1.00 | Pen 0.10 0.10
It  29000  17353 | T(s) 501.12 | Feas 39 31742.64 31743.07 | Inf 46 31744.37 31745.22 | Div 0.05 0.07 | Feas 0.56 1.00 | Pen 0.10 0.10
It  29500  17853 | T(s) 509.02 | Feas 52 31742.64 31742.64 | Inf 60 31744.37 31744.66 | Div 0.04 0.06 | Feas 0.60 1.00 | Pen 0.10 0.10
It  30000  18353 | T(s) 519.52 | Feas 63 31742.64 31742.64 | Inf 27 31744.37 31745.63 | Div 0.04 0.07 | Feas 0.49 1.00 | Pen 0.10 0.10
It  30500  18853 | T(s) 531.06 | Feas 26 31742.64 31744.05 | Inf 40 31744.37 31745.32 | Div 0.07 0.07 | Feas 0.50 1.00 | Pen 0.10 0.10
It  31000  19353 | T(s) 538.67 | Feas 57 31742.64 31742.64 | Inf 51 31744.37 31744.53 | Div 0.04 0.05 | Feas 0.47 1.00 | Pen 0.10 0.10
It  31500  19853 | T(s) 548.30 | Feas 33 31742.64 31742.72 | Inf 37 31744.37 31744.62 | Div 0.05 0.06 | Feas 0.56 1.00 | Pen 0.10 0.10
----- GENETIC ALGORITHM FINISHED AFTER 31649 ITERATIONS. TIME SPENT: 551.85
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-Li-n1041/Vrp-Set-Li-n1041-hgs/0.hgs1.tour
