=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-CMT-n200/Vrp-Set-CMT-n200-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 24 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 199 CLIENTS AND 24 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.26 | Feas 56 1326.97 1351.68 | Inf 6 1357.02 1363.39 | Div 0.49 0.54 | Feas 0.94 1.00 | Pen 1.90 0.85
It   6000    245 | T(s) 8.76 | Feas 56 1291.45 1292.06 | Inf 51 1288.45 1289.50 | Div 0.17 0.17 | Feas 0.22 1.00 | Pen 0.88 0.10
It   6500    745 | T(s) 9.43 | Feas 34 1291.45 1293.72 | Inf 35 1288.45 1289.79 | Div 0.22 0.19 | Feas 0.21 1.00 | Pen 0.88 0.10
It   7000   1245 | T(s) 10.10 | Feas 47 1291.45 1292.14 | Inf 58 1288.50 1288.93 | Div 0.16 0.14 | Feas 0.25 1.00 | Pen 0.89 0.10
It   7500   1745 | T(s) 10.77 | Feas 41 1291.45 1291.74 | Inf 47 1288.55 1289.70 | Div 0.14 0.18 | Feas 0.24 1.00 | Pen 0.91 0.10
It   8000   2245 | T(s) 11.45 | Feas 54 1291.45 1291.58 | Inf 28 1288.23 1293.23 | Div 0.12 0.28 | Feas 0.31 1.00 | Pen 0.81 0.10
It   8500   2745 | T(s) 12.14 | Feas 61 1291.45 1291.56 | Inf 63 1288.78 1290.47 | Div 0.12 0.18 | Feas 0.11 1.00 | Pen 0.99 0.10
It   9000   3245 | T(s) 12.80 | Feas 62 1291.45 1291.52 | Inf 40 1288.33 1289.61 | Div 0.11 0.20 | Feas 0.22 1.00 | Pen 0.84 0.10
It   9500   3745 | T(s) 13.47 | Feas 59 1291.45 1291.50 | Inf 64 1288.33 1289.33 | Div 0.10 0.17 | Feas 0.21 1.00 | Pen 0.84 0.10
It  10000   4245 | T(s) 14.18 | Feas 44 1291.45 1291.73 | Inf 59 1288.39 1289.87 | Div 0.14 0.19 | Feas 0.20 1.00 | Pen 0.85 0.10
It  10500   4745 | T(s) 14.87 | Feas 44 1291.45 1293.06 | Inf 51 1288.97 1290.82 | Div 0.19 0.19 | Feas 0.15 1.00 | Pen 1.05 0.10
It  11000   5245 | T(s) 15.54 | Feas 61 1291.45 1291.78 | Inf 53 1288.50 1292.14 | Div 0.14 0.24 | Feas 0.23 1.00 | Pen 0.89 0.10
It  11500   5745 | T(s) 16.26 | Feas 65 1291.45 1292.14 | Inf 44 1288.55 1293.32 | Div 0.16 0.26 | Feas 0.23 1.00 | Pen 0.91 0.10
It  12000   6245 | T(s) 16.97 | Feas 43 1291.45 1291.68 | Inf 32 1287.75 1291.92 | Div 0.15 0.27 | Feas 0.17 1.00 | Pen 0.79 0.10
It  12500   6745 | T(s) 17.67 | Feas 65 1291.45 1292.17 | Inf 57 1288.65 1290.02 | Div 0.17 0.20 | Feas 0.24 1.00 | Pen 0.94 0.10
It  13000   7245 | T(s) 18.35 | Feas 43 1291.45 1291.98 | Inf 34 1288.13 1289.87 | Div 0.16 0.22 | Feas 0.31 1.00 | Pen 0.82 0.10
It  13500   7745 | T(s) 19.09 | Feas 60 1291.45 1291.50 | Inf 26 1288.32 1291.28 | Div 0.09 0.26 | Feas 0.17 1.00 | Pen 0.83 0.10
It  14000   8245 | T(s) 19.78 | Feas 43 1291.45 1291.87 | Inf 25 1288.37 1289.53 | Div 0.14 0.20 | Feas 0.26 1.00 | Pen 0.85 0.10
It  14500   8745 | T(s) 20.46 | Feas 51 1291.45 1291.62 | Inf 46 1288.37 1289.11 | Div 0.13 0.16 | Feas 0.25 1.00 | Pen 0.85 0.10
It  15000   9245 | T(s) 21.14 | Feas 65 1291.45 1291.60 | Inf 27 1288.43 1290.41 | Div 0.12 0.22 | Feas 0.24 1.00 | Pen 0.87 0.10
It  15500   9745 | T(s) 21.81 | Feas 42 1291.45 1291.85 | Inf 43 1287.17 1288.65 | Div 0.14 0.19 | Feas 0.26 1.00 | Pen 0.74 0.10
It  16000  10245 | T(s) 22.48 | Feas 50 1291.45 1291.62 | Inf 27 1288.48 1295.09 | Div 0.13 0.32 | Feas 0.25 1.00 | Pen 0.89 0.10
It  16500  10745 | T(s) 23.17 | Feas 46 1291.45 1291.60 | Inf 52 1287.35 1288.42 | Div 0.12 0.18 | Feas 0.32 1.00 | Pen 0.75 0.10
It  17000  11245 | T(s) 23.87 | Feas 33 1291.45 1294.55 | Inf 43 1288.58 1291.65 | Div 0.21 0.24 | Feas 0.11 1.00 | Pen 0.92 0.10
It  17500  11745 | T(s) 24.58 | Feas 34 1291.45 1292.10 | Inf 41 1289.30 1292.32 | Div 0.18 0.24 | Feas 0.10 1.00 | Pen 0.94 0.10
It  18000  12245 | T(s) 25.29 | Feas 36 1291.45 1292.24 | Inf 34 1289.45 1294.22 | Div 0.18 0.27 | Feas 0.20 1.00 | Pen 0.98 0.10
It  18500  12745 | T(s) 25.98 | Feas 58 1291.45 1291.53 | Inf 54 1289.49 1292.61 | Div 0.12 0.24 | Feas 0.22 1.00 | Pen 1.00 0.10
It  19000  13245 | T(s) 26.67 | Feas 58 1291.45 1291.73 | Inf 27 1288.47 1294.51 | Div 0.14 0.31 | Feas 0.19 1.00 | Pen 0.85 0.10
It  19500  13745 | T(s) 27.38 | Feas 25 1291.45 1292.92 | Inf 39 1286.96 1290.80 | Div 0.19 0.27 | Feas 0.29 1.00 | Pen 0.72 0.10
It  20000  14245 | T(s) 28.12 | Feas 40 1291.45 1291.76 | Inf 38 1288.80 1290.12 | Div 0.14 0.22 | Feas 0.14 1.00 | Pen 0.88 0.10
It  20500  14745 | T(s) 28.86 | Feas 37 1291.45 1292.98 | Inf 25 1288.98 1297.14 | Div 0.18 0.32 | Feas 0.22 1.00 | Pen 0.90 0.10
It  21000  15245 | T(s) 29.55 | Feas 45 1291.45 1291.66 | Inf 47 1288.98 1291.08 | Div 0.13 0.22 | Feas 0.24 1.00 | Pen 0.90 0.10
It  21500  15745 | T(s) 30.27 | Feas 30 1291.45 1292.09 | Inf 44 1289.16 1290.65 | Div 0.16 0.21 | Feas 0.27 1.00 | Pen 0.94 0.10
It  22000  16245 | T(s) 30.97 | Feas 47 1291.45 1291.71 | Inf 26 1289.16 1290.66 | Div 0.14 0.24 | Feas 0.24 1.00 | Pen 0.94 0.10
It  22500  16745 | T(s) 31.62 | Feas 58 1291.45 1291.64 | Inf 49 1288.05 1289.87 | Div 0.12 0.18 | Feas 0.27 1.00 | Pen 0.81 0.10
It  23000  17245 | T(s) 32.34 | Feas 62 1291.45 1291.64 | Inf 38 1288.25 1292.94 | Div 0.13 0.28 | Feas 0.27 1.00 | Pen 0.83 0.10
It  23500  17745 | T(s) 33.01 | Feas 52 1291.45 1291.62 | Inf 61 1287.10 1290.29 | Div 0.12 0.24 | Feas 0.29 1.00 | Pen 0.73 0.10
It  24000  18245 | T(s) 33.71 | Feas 41 1291.45 1291.57 | Inf 57 1288.77 1290.12 | Div 0.12 0.21 | Feas 0.21 1.00 | Pen 0.88 0.10
It  24500  18745 | T(s) 34.40 | Feas 44 1291.45 1292.39 | Inf 36 1288.94 1293.90 | Div 0.18 0.29 | Feas 0.24 1.00 | Pen 0.90 0.10
It  25000  19245 | T(s) 35.17 | Feas 49 1291.45 1291.80 | Inf 64 1289.15 1290.86 | Div 0.13 0.20 | Feas 0.13 1.00 | Pen 0.93 0.10
It  25500  19745 | T(s) 35.86 | Feas 29 1291.45 1292.61 | Inf 44 1288.06 1289.91 | Div 0.21 0.21 | Feas 0.29 1.00 | Pen 0.81 0.10
----- GENETIC ALGORITHM FINISHED AFTER 25757 ITERATIONS. TIME SPENT: 36.2538
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-CMT-n200/Vrp-Set-CMT-n200-hgs/0.hgs1.tour
