=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-Li-n1201/Vrp-Set-Li-n1201-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 16 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 1200 CLIENTS AND 16 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 20.04 | Feas 60 39434.34 40151.67 | NO-INFEASIBLE | Div 0.23 -1.00 | Feas 1.00 1.00 | Pen 51.00 0.85
It  14500   8315 | T(s) 544.96 | Feas 62 36919.24 36919.99 | Inf 65 36885.90 36890.92 | Div 0.05 0.06 | Feas 0.36 1.00 | Pen 0.10 0.10
It  15000   8815 | T(s) 567.81 | Feas 62 36919.24 36919.64 | Inf 25 36885.90 36931.20 | Div 0.05 0.10 | Feas 0.44 1.00 | Pen 0.10 0.10
It  15500   9315 | T(s) 586.82 | Feas 31 36919.24 36924.59 | Inf 33 36885.90 36896.46 | Div 0.07 0.07 | Feas 0.41 1.00 | Pen 0.10 0.10
It  16000   9815 | T(s) 602.65 | Feas 28 36919.24 36921.69 | Inf 31 36885.90 36895.98 | Div 0.07 0.08 | Feas 0.47 1.00 | Pen 0.10 0.10
It  16500    160 | T(s) 618.25 | Feas 49 36919.24 36919.90 | Inf 29 36885.90 36892.59 | Div 0.06 0.08 | Feas 0.38 1.00 | Pen 0.10 0.10
It  17000    660 | T(s) 633.96 | Feas 65 36919.24 36919.83 | Inf 59 36885.70 36889.98 | Div 0.05 0.07 | Feas 0.43 1.00 | Pen 0.10 0.10
It  17500   1160 | T(s) 649.58 | Feas 47 36919.24 36920.34 | Inf 52 36885.70 36887.52 | Div 0.06 0.06 | Feas 0.39 1.00 | Pen 0.10 0.10
It  18000   1660 | T(s) 665.63 | Feas 64 36919.24 36920.90 | Inf 34 36885.31 36893.02 | Div 0.06 0.07 | Feas 0.40 1.00 | Pen 0.10 0.10
It  18500   2160 | T(s) 681.36 | Feas 27 36919.24 36933.47 | Inf 54 36885.31 36893.15 | Div 0.08 0.07 | Feas 0.43 1.00 | Pen 0.10 0.10
It  19000   2660 | T(s) 697.95 | Feas 38 36919.24 36922.03 | Inf 25 36885.31 36903.14 | Div 0.07 0.09 | Feas 0.35 1.00 | Pen 0.10 0.10
It  19500   3160 | T(s) 714.33 | Feas 55 36919.24 36920.40 | Inf 27 36885.31 36903.69 | Div 0.06 0.09 | Feas 0.46 1.00 | Pen 0.10 0.10
It  20000   3660 | T(s) 729.86 | Feas 42 36919.24 36921.74 | Inf 62 36885.31 36888.95 | Div 0.07 0.07 | Feas 0.37 1.00 | Pen 0.10 0.10
It  20500   4160 | T(s) 746.31 | Feas 32 36919.24 36922.61 | Inf 64 36885.31 36889.38 | Div 0.07 0.06 | Feas 0.43 1.00 | Pen 0.10 0.10
It  21000   4660 | T(s) 761.93 | Feas 65 36919.24 36920.27 | Inf 54 36885.31 36890.96 | Div 0.06 0.07 | Feas 0.46 1.00 | Pen 0.10 0.10
It  21500   5160 | T(s) 778.32 | Feas 43 36919.24 36922.12 | Inf 27 36884.04 36891.73 | Div 0.07 0.08 | Feas 0.38 1.00 | Pen 0.10 0.10
It  22000   5660 | T(s) 794.40 | Feas 26 36919.24 36923.56 | Inf 38 36884.04 36894.27 | Div 0.08 0.09 | Feas 0.43 1.00 | Pen 0.10 0.10
It  22500   6160 | T(s) 810.14 | Feas 51 36919.24 36919.54 | Inf 35 36884.04 36893.61 | Div 0.05 0.09 | Feas 0.40 1.00 | Pen 0.10 0.10
It  23000   6660 | T(s) 826.10 | Feas 39 36919.24 36919.34 | Inf 34 36883.37 36908.74 | Div 0.05 0.09 | Feas 0.50 1.00 | Pen 0.10 0.10
It  23500   7160 | T(s) 843.68 | Feas 63 36919.24 36919.39 | Inf 57 36883.37 36893.93 | Div 0.05 0.08 | Feas 0.38 1.00 | Pen 0.10 0.10
It  24000   7660 | T(s) 859.28 | Feas 31 36919.24 36921.66 | Inf 55 36883.37 36892.08 | Div 0.07 0.08 | Feas 0.47 1.00 | Pen 0.10 0.10
It  24500   8160 | T(s) 876.03 | Feas 60 36919.24 36919.32 | Inf 37 36883.37 36901.88 | Div 0.05 0.09 | Feas 0.46 1.00 | Pen 0.10 0.10
It  25000   8660 | T(s) 891.83 | Feas 35 36919.24 36920.69 | Inf 44 36882.31 36895.80 | Div 0.07 0.09 | Feas 0.44 1.00 | Pen 0.10 0.10
It  25500   9160 | T(s) 907.96 | Feas 45 36919.24 36919.66 | Inf 61 36882.31 36888.83 | Div 0.06 0.07 | Feas 0.34 1.00 | Pen 0.10 0.10
It  26000   9660 | T(s) 924.06 | Feas 26 36919.24 36920.53 | Inf 34 36882.31 36895.21 | Div 0.07 0.08 | Feas 0.43 1.00 | Pen 0.10 0.10
It  26500  10160 | T(s) 940.37 | Feas 61 36919.24 36919.34 | Inf 45 36882.31 36887.94 | Div 0.05 0.07 | Feas 0.45 1.00 | Pen 0.10 0.10
It  27000  10660 | T(s) 956.31 | Feas 25 36919.24 36925.83 | Inf 31 36882.31 36896.04 | Div 0.07 0.09 | Feas 0.36 1.00 | Pen 0.10 0.10
It  27500  11160 | T(s) 972.76 | Feas 53 36919.24 36920.41 | Inf 53 36882.31 36886.39 | Div 0.06 0.07 | Feas 0.37 1.00 | Pen 0.10 0.10
It  28000  11660 | T(s) 988.68 | Feas 60 36919.24 36919.50 | Inf 32 36882.31 36898.58 | Div 0.05 0.09 | Feas 0.35 1.00 | Pen 0.10 0.10
It  28500  12160 | T(s) 1005.24 | Feas 62 36919.24 36919.46 | Inf 41 36882.31 36897.18 | Div 0.05 0.08 | Feas 0.43 1.00 | Pen 0.10 0.10
It  29000  12660 | T(s) 1021.29 | Feas 54 36919.24 36920.31 | Inf 36 36882.31 36902.80 | Div 0.05 0.09 | Feas 0.44 1.00 | Pen 0.10 0.10
It  29500  13160 | T(s) 1038.03 | Feas 34 36919.24 36923.63 | Inf 65 36882.31 36890.13 | Div 0.07 0.08 | Feas 0.32 1.00 | Pen 0.10 0.10
It  30000  13660 | T(s) 1053.38 | Feas 59 36919.24 36919.39 | Inf 56 36882.31 36886.59 | Div 0.05 0.07 | Feas 0.43 1.00 | Pen 0.10 0.10
It  30500  14160 | T(s) 1069.51 | Feas 40 36919.24 36920.57 | Inf 42 36882.31 36891.70 | Div 0.07 0.08 | Feas 0.37 1.00 | Pen 0.10 0.10
It  31000  14660 | T(s) 1085.49 | Feas 54 36919.24 36919.58 | Inf 50 36882.31 36889.09 | Div 0.05 0.08 | Feas 0.43 1.00 | Pen 0.10 0.10
It  31500  15160 | T(s) 1101.60 | Feas 25 36919.24 37041.17 | Inf 65 36882.31 36891.02 | Div 0.08 0.08 | Feas 0.32 1.00 | Pen 0.10 0.10
It  32000  15660 | T(s) 1117.92 | Feas 65 36919.24 36919.72 | Inf 28 36882.31 36906.89 | Div 0.05 0.09 | Feas 0.42 1.00 | Pen 0.10 0.10
It  32500  16160 | T(s) 1133.83 | Feas 36 36919.24 36921.19 | Inf 37 36882.31 36890.75 | Div 0.06 0.08 | Feas 0.39 1.00 | Pen 0.10 0.10
It  33000  16660 | T(s) 1150.25 | Feas 58 36919.24 36919.53 | Inf 53 36882.31 36884.29 | Div 0.05 0.07 | Feas 0.34 1.00 | Pen 0.10 0.10
It  33500  17160 | T(s) 1166.66 | Feas 34 36919.24 36922.37 | Inf 30 36882.31 36891.49 | Div 0.06 0.08 | Feas 0.39 1.00 | Pen 0.10 0.10
It  34000  17660 | T(s) 1184.03 | Feas 39 36919.24 36925.29 | Inf 59 36882.31 36883.32 | Div 0.08 0.06 | Feas 0.36 1.00 | Pen 0.10 0.10
It  34500  18160 | T(s) 1200.33 | Feas 50 36919.24 36921.50 | Inf 48 36881.11 36888.08 | Div 0.07 0.07 | Feas 0.35 1.00 | Pen 0.10 0.10
It  35000  18660 | T(s) 1216.98 | Feas 30 36919.24 36947.25 | Inf 40 36881.11 36890.78 | Div 0.09 0.08 | Feas 0.29 1.00 | Pen 0.10 0.10
It  35500  19160 | T(s) 1233.25 | Feas 44 36919.24 36922.20 | Inf 64 36881.11 36886.99 | Div 0.07 0.07 | Feas 0.43 1.00 | Pen 0.10 0.10
It  36000  19660 | T(s) 1248.88 | Feas 63 36919.24 36923.47 | Inf 31 36881.11 36898.50 | Div 0.07 0.09 | Feas 0.44 1.00 | Pen 0.10 0.10
----- GENETIC ALGORITHM FINISHED AFTER 36342 ITERATIONS. TIME SPENT: 1259.5
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-Li-n1201/Vrp-Set-Li-n1201-hgs/0.hgs1.tour
