=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-F-n45/Vrp-Set-F-n45-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 8 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 44 CLIENTS AND 8 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.05 | Feas 49 723.54 729.28 | Inf 33 723.14 726.16 | Div 0.17 0.05 | Feas 0.67 1.00 | Pen 0.12 0.85
It   6500   6502 | T(s) 1.82 | Feas 64 723.54 727.66 | Inf 35 722.83 734.91 | Div 0.14 0.25 | Feas 0.54 1.00 | Pen 0.10 0.10
It   7000   7002 | T(s) 1.95 | Feas 27 723.54 741.44 | Inf 59 722.83 725.68 | Div 0.32 0.09 | Feas 0.57 1.00 | Pen 0.10 0.10
It   7500   7502 | T(s) 2.09 | Feas 65 723.54 727.40 | Inf 50 722.83 726.50 | Div 0.15 0.15 | Feas 0.55 1.00 | Pen 0.10 0.10
It   8000   8002 | T(s) 2.23 | Feas 50 723.54 730.16 | Inf 38 722.83 730.49 | Div 0.19 0.19 | Feas 0.52 1.00 | Pen 0.10 0.10
It   8500   8502 | T(s) 2.37 | Feas 40 723.54 733.44 | Inf 27 722.83 746.68 | Div 0.24 0.31 | Feas 0.47 1.00 | Pen 0.10 0.10
It   9000   9002 | T(s) 2.50 | Feas 37 723.54 730.02 | Inf 49 722.83 726.13 | Div 0.23 0.15 | Feas 0.51 1.00 | Pen 0.10 0.10
It   9500   9502 | T(s) 2.64 | Feas 27 723.54 741.65 | Inf 39 722.83 729.61 | Div 0.32 0.19 | Feas 0.59 1.00 | Pen 0.10 0.10
It  10000  10002 | T(s) 2.78 | Feas 54 723.54 729.08 | Inf 37 722.83 734.67 | Div 0.17 0.23 | Feas 0.45 1.00 | Pen 0.10 0.10
It  10500  10502 | T(s) 2.92 | Feas 49 723.54 728.62 | Inf 29 722.83 739.66 | Div 0.19 0.29 | Feas 0.53 1.00 | Pen 0.10 0.10
It  11000  11002 | T(s) 3.06 | Feas 42 723.54 729.91 | Inf 62 722.83 724.96 | Div 0.22 0.10 | Feas 0.47 1.00 | Pen 0.10 0.10
It  11500  11502 | T(s) 3.19 | Feas 45 723.54 731.99 | Inf 47 722.83 729.30 | Div 0.23 0.19 | Feas 0.45 1.00 | Pen 0.10 0.10
It  12000  12002 | T(s) 3.33 | Feas 30 723.54 738.61 | Inf 54 722.83 727.05 | Div 0.30 0.12 | Feas 0.48 1.00 | Pen 0.10 0.10
It  12500  12502 | T(s) 3.47 | Feas 34 723.54 734.45 | Inf 41 722.83 730.43 | Div 0.26 0.19 | Feas 0.50 1.00 | Pen 0.10 0.10
It  13000  13002 | T(s) 3.61 | Feas 30 723.54 736.62 | Inf 28 722.83 742.70 | Div 0.28 0.30 | Feas 0.51 1.00 | Pen 0.10 0.10
It  13500  13502 | T(s) 3.75 | Feas 50 723.54 730.70 | Inf 35 722.83 737.30 | Div 0.19 0.27 | Feas 0.54 1.00 | Pen 0.10 0.10
It  14000  14002 | T(s) 3.88 | Feas 61 723.54 728.22 | Inf 45 722.83 727.52 | Div 0.15 0.19 | Feas 0.46 1.00 | Pen 0.10 0.10
It  14500  14502 | T(s) 4.02 | Feas 62 723.54 727.38 | Inf 37 722.83 734.23 | Div 0.14 0.22 | Feas 0.55 1.00 | Pen 0.10 0.10
It  15000  15002 | T(s) 4.16 | Feas 46 723.54 730.73 | Inf 29 722.83 739.46 | Div 0.21 0.29 | Feas 0.57 1.00 | Pen 0.10 0.10
It  15500  15502 | T(s) 4.29 | Feas 33 723.54 735.79 | Inf 30 722.83 737.31 | Div 0.26 0.27 | Feas 0.55 1.00 | Pen 0.10 0.10
It  16000  16002 | T(s) 4.43 | Feas 63 723.54 727.40 | Inf 25 722.83 746.29 | Div 0.15 0.33 | Feas 0.53 1.00 | Pen 0.10 0.10
It  16500  16502 | T(s) 4.56 | Feas 48 723.54 728.91 | Inf 62 722.83 725.29 | Div 0.20 0.11 | Feas 0.54 1.00 | Pen 0.10 0.10
It  17000  17002 | T(s) 4.70 | Feas 41 723.54 730.02 | Inf 51 722.83 726.76 | Div 0.21 0.14 | Feas 0.54 1.00 | Pen 0.10 0.10
It  17500  17502 | T(s) 4.84 | Feas 35 723.54 735.11 | Inf 44 722.83 728.88 | Div 0.26 0.15 | Feas 0.50 1.00 | Pen 0.10 0.10
It  18000  18002 | T(s) 4.97 | Feas 27 723.54 739.98 | Inf 58 722.83 725.81 | Div 0.32 0.11 | Feas 0.61 1.00 | Pen 0.10 0.10
It  18500  18502 | T(s) 5.11 | Feas 58 723.54 728.33 | Inf 51 722.83 729.82 | Div 0.16 0.19 | Feas 0.56 1.00 | Pen 0.10 0.10
It  19000  19002 | T(s) 5.25 | Feas 51 723.54 728.66 | Inf 36 722.83 734.27 | Div 0.18 0.23 | Feas 0.56 1.00 | Pen 0.10 0.10
It  19500  19502 | T(s) 5.38 | Feas 44 723.54 728.58 | Inf 60 722.83 724.35 | Div 0.20 0.10 | Feas 0.55 1.00 | Pen 0.10 0.10
----- GENETIC ALGORITHM FINISHED AFTER 20000 ITERATIONS. TIME SPENT: 5.51192
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-F-n45/Vrp-Set-F-n45-hgs/0.hgs1.tour
