=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-X-n411/Vrp-Set-X-n411-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 27 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 410 CLIENTS AND 27 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 1.28 | Feas 59 20667.91 20813.67 | Inf 1 20757.23 20757.23 | Div 0.48 -nan | Feas 0.99 1.00 | Pen 10.44 0.85
It  27500   7644 | T(s) 191.06 | Feas 47 19746.56 19753.44 | Inf 51 19740.13 19746.54 | Div 0.13 0.12 | Feas 0.11 1.00 | Pen 8.13 0.10
It  28000   8144 | T(s) 193.59 | Feas 34 19746.56 19763.00 | Inf 39 19740.13 19755.19 | Div 0.15 0.16 | Feas 0.22 1.00 | Pen 8.13 0.10
It  28500   8644 | T(s) 196.08 | Feas 51 19746.56 19751.81 | Inf 65 19738.18 19743.09 | Div 0.12 0.10 | Feas 0.19 1.00 | Pen 6.91 0.10
It  29000   9144 | T(s) 198.57 | Feas 32 19746.56 19756.01 | Inf 56 19738.46 19744.84 | Div 0.14 0.13 | Feas 0.18 1.00 | Pen 7.05 0.10
It  29500   9644 | T(s) 201.04 | Feas 51 19746.56 19749.82 | Inf 46 19738.46 19749.09 | Div 0.10 0.16 | Feas 0.17 1.00 | Pen 7.05 0.10
It  30000  10144 | T(s) 203.63 | Feas 38 19746.56 19758.34 | Inf 25 19738.74 19782.61 | Div 0.15 0.21 | Feas 0.23 1.00 | Pen 7.19 0.10
It  30500  10644 | T(s) 206.12 | Feas 55 19746.56 19755.45 | Inf 52 19738.74 19745.40 | Div 0.14 0.14 | Feas 0.18 1.00 | Pen 7.19 0.10
It  31000  11144 | T(s) 208.63 | Feas 65 19746.56 19750.50 | Inf 41 19738.74 19744.12 | Div 0.11 0.13 | Feas 0.22 1.00 | Pen 7.19 0.10
It  31500  11644 | T(s) 211.12 | Feas 43 19746.56 19754.48 | Inf 26 19740.63 19768.56 | Div 0.15 0.21 | Feas 0.25 1.00 | Pen 8.63 0.10
It  32000    106 | T(s) 213.55 | Feas 41 19746.39 19752.95 | Inf 45 19736.83 19744.46 | Div 0.14 0.14 | Feas 0.28 1.00 | Pen 6.23 0.10
It  32500    444 | T(s) 216.18 | Feas 43 19745.14 19766.59 | Inf 33 19739.32 19766.20 | Div 0.19 0.19 | Feas 0.21 1.00 | Pen 7.48 0.10
It  33000    944 | T(s) 218.82 | Feas 65 19745.14 19778.40 | Inf 26 19739.62 19767.64 | Div 0.21 0.22 | Feas 0.22 1.00 | Pen 7.63 0.10
It  33500   1444 | T(s) 221.30 | Feas 44 19745.14 19761.38 | Inf 45 19739.94 19759.97 | Div 0.18 0.18 | Feas 0.32 1.00 | Pen 7.94 0.10
It  34000   1944 | T(s) 223.82 | Feas 41 19745.14 19782.28 | Inf 59 19738.88 19751.28 | Div 0.23 0.16 | Feas 0.26 1.00 | Pen 6.88 0.10
It  34500   2444 | T(s) 226.30 | Feas 46 19745.14 19765.59 | Inf 43 19738.40 19752.15 | Div 0.19 0.18 | Feas 0.18 1.00 | Pen 7.02 0.10
It  35000   2944 | T(s) 228.90 | Feas 63 19745.14 19775.54 | Inf 45 19742.11 19765.04 | Div 0.20 0.19 | Feas 0.14 1.00 | Pen 10.11 0.10
It  35500   3444 | T(s) 231.50 | Feas 58 19745.14 19759.24 | Inf 46 19739.26 19758.95 | Div 0.17 0.17 | Feas 0.11 1.00 | Pen 7.45 0.10
It  36000   3944 | T(s) 234.10 | Feas 58 19745.14 19770.62 | Inf 31 19739.43 19770.70 | Div 0.19 0.22 | Feas 0.20 1.00 | Pen 7.60 0.10
It  36500   4444 | T(s) 236.66 | Feas 32 19745.14 19772.73 | Inf 64 19739.74 19749.76 | Div 0.22 0.15 | Feas 0.11 1.00 | Pen 7.90 0.10
It  37000   4944 | T(s) 239.23 | Feas 32 19745.14 19766.57 | Inf 55 19740.06 19751.10 | Div 0.21 0.15 | Feas 0.11 1.00 | Pen 8.22 0.10
It  37500   5444 | T(s) 241.75 | Feas 25 19745.14 19778.43 | Inf 37 19738.46 19755.48 | Div 0.23 0.18 | Feas 0.27 1.00 | Pen 7.13 0.10
It  38000   5944 | T(s) 244.34 | Feas 56 19745.14 19757.35 | Inf 65 19738.74 19748.41 | Div 0.17 0.15 | Feas 0.18 1.00 | Pen 7.27 0.10
It  38500   6444 | T(s) 246.81 | Feas 32 19745.14 19764.97 | Inf 56 19739.04 19741.98 | Div 0.19 0.11 | Feas 0.20 1.00 | Pen 7.42 0.10
It  39000   6944 | T(s) 249.31 | Feas 31 19745.14 19760.62 | Inf 45 19739.33 19743.84 | Div 0.19 0.13 | Feas 0.20 1.00 | Pen 7.57 0.10
It  39500   7444 | T(s) 251.84 | Feas 41 19745.14 19758.43 | Inf 30 19739.71 19750.31 | Div 0.18 0.16 | Feas 0.31 1.00 | Pen 7.87 0.10
It  40000   7944 | T(s) 254.29 | Feas 47 19745.14 19752.63 | Inf 45 19737.85 19745.14 | Div 0.16 0.14 | Feas 0.26 1.00 | Pen 6.83 0.10
It  40500    459 | T(s) 256.79 | Feas 65 19744.90 19751.26 | Inf 40 19740.19 19749.32 | Div 0.15 0.15 | Feas 0.23 1.00 | Pen 8.35 0.10
It  41000    959 | T(s) 259.35 | Feas 26 19744.90 19762.38 | Inf 57 19740.53 19756.12 | Div 0.20 0.17 | Feas 0.15 1.00 | Pen 8.69 0.10
It  41500   1459 | T(s) 261.91 | Feas 57 19744.90 19750.23 | Inf 31 19736.76 19748.54 | Div 0.14 0.17 | Feas 0.26 1.00 | Pen 6.28 0.10
It  42000   1959 | T(s) 264.43 | Feas 51 19744.90 19752.43 | Inf 33 19739.27 19756.01 | Div 0.16 0.18 | Feas 0.20 1.00 | Pen 7.54 0.10
It  42500   2459 | T(s) 266.99 | Feas 33 19744.90 19764.69 | Inf 60 19739.52 19747.42 | Div 0.20 0.15 | Feas 0.18 1.00 | Pen 7.69 0.10
It  43000   2959 | T(s) 269.30 | Feas 29 19744.90 19776.52 | Inf 42 19739.52 19749.65 | Div 0.21 0.15 | Feas 0.19 1.00 | Pen 7.69 0.10
It  43500   3459 | T(s) 271.62 | Feas 50 19744.90 19751.17 | Inf 32 19739.68 19759.13 | Div 0.16 0.19 | Feas 0.21 1.00 | Pen 7.84 0.10
It  44000   3959 | T(s) 274.28 | Feas 47 19744.90 19747.88 | Inf 49 19739.68 19747.79 | Div 0.15 0.15 | Feas 0.23 1.00 | Pen 7.84 0.10
It  44500   4459 | T(s) 277.76 | Feas 29 19744.90 19758.03 | Inf 30 19737.79 19745.63 | Div 0.18 0.16 | Feas 0.31 1.00 | Pen 6.80 0.10
It  45000   4959 | T(s) 281.35 | Feas 45 19744.90 19746.76 | Inf 25 19740.16 19784.36 | Div 0.13 0.22 | Feas 0.21 1.00 | Pen 8.32 0.10
It  45500   5459 | T(s) 284.67 | Feas 37 19744.90 19747.95 | Inf 38 19738.34 19751.68 | Div 0.14 0.17 | Feas 0.32 1.00 | Pen 7.07 0.10
It  46000   5959 | T(s) 288.35 | Feas 28 19744.90 19751.36 | Inf 34 19740.49 19749.88 | Div 0.17 0.16 | Feas 0.11 1.00 | Pen 8.66 0.10
It  46500   6459 | T(s) 291.91 | Feas 29 19744.90 19751.15 | Inf 52 19738.91 19745.98 | Div 0.16 0.15 | Feas 0.17 1.00 | Pen 7.36 0.10
It  47000   6959 | T(s) 295.44 | Feas 49 19744.90 19750.07 | Inf 38 19739.21 19749.03 | Div 0.14 0.16 | Feas 0.14 1.00 | Pen 7.51 0.10
It  47500   7459 | T(s) 298.67 | Feas 57 19744.90 19748.55 | Inf 46 19739.64 19745.59 | Div 0.13 0.14 | Feas 0.37 1.00 | Pen 7.81 0.10
It  48000    403 | T(s) 301.18 | Feas 55 19744.56 19749.84 | Inf 27 19737.74 19757.23 | Div 0.14 0.19 | Feas 0.24 1.00 | Pen 6.77 0.10
It  48500    903 | T(s) 303.75 | Feas 36 19744.56 19752.13 | Inf 62 19737.74 19744.02 | Div 0.16 0.13 | Feas 0.18 1.00 | Pen 6.77 0.10
It  49000   1403 | T(s) 306.22 | Feas 35 19744.56 19750.60 | Inf 61 19737.74 19743.14 | Div 0.15 0.13 | Feas 0.19 1.00 | Pen 6.77 0.10
It  49500   1903 | T(s) 308.77 | Feas 62 19744.56 19746.85 | Inf 27 19740.77 19758.14 | Div 0.13 0.19 | Feas 0.14 1.00 | Pen 8.29 0.10
It  50000   2403 | T(s) 311.21 | Feas 32 19744.56 19750.93 | Inf 38 19736.17 19742.32 | Div 0.16 0.15 | Feas 0.31 1.00 | Pen 5.99 0.10
It  50500   2903 | T(s) 313.69 | Feas 35 19744.56 19750.91 | Inf 64 19736.41 19742.06 | Div 0.16 0.14 | Feas 0.16 1.00 | Pen 6.11 0.10
It  51000   3403 | T(s) 316.20 | Feas 32 19744.56 19751.80 | Inf 33 19738.85 19747.26 | Div 0.17 0.15 | Feas 0.20 1.00 | Pen 7.33 0.10
It  51500   3903 | T(s) 318.70 | Feas 57 19744.56 19748.71 | Inf 62 19739.15 19749.00 | Div 0.13 0.14 | Feas 0.21 1.00 | Pen 7.47 0.10
It  52000   4403 | T(s) 321.24 | Feas 31 19744.56 19757.99 | Inf 47 19739.75 19750.78 | Div 0.18 0.16 | Feas 0.34 1.00 | Pen 7.78 0.10
It  52500   4903 | T(s) 323.77 | Feas 32 19744.56 19754.25 | Inf 37 19740.06 19746.57 | Div 0.17 0.15 | Feas 0.13 1.00 | Pen 7.93 0.10
It  53000   5403 | T(s) 326.20 | Feas 54 19744.56 19749.34 | Inf 51 19737.42 19741.68 | Div 0.14 0.13 | Feas 0.27 1.00 | Pen 6.74 0.10
It  53500   5903 | T(s) 328.60 | Feas 56 19744.56 19752.57 | Inf 44 19740.11 19744.26 | Div 0.14 0.13 | Feas 0.14 1.00 | Pen 8.09 0.10
It  54000   6403 | T(s) 330.99 | Feas 28 19744.56 19756.76 | Inf 56 19735.62 19739.91 | Div 0.17 0.13 | Feas 0.26 1.00 | Pen 5.85 0.10
It  54500   6903 | T(s) 333.51 | Feas 58 19744.56 19747.88 | Inf 53 19735.86 19741.86 | Div 0.12 0.14 | Feas 0.18 1.00 | Pen 5.96 0.10
It  55000   7403 | T(s) 335.97 | Feas 35 19744.56 19754.09 | Inf 54 19738.53 19743.81 | Div 0.16 0.14 | Feas 0.13 1.00 | Pen 7.30 0.10
It  55500   7903 | T(s) 338.45 | Feas 42 19744.56 19755.17 | Inf 47 19738.82 19744.41 | Div 0.16 0.13 | Feas 0.11 1.00 | Pen 7.44 0.10
It  56000   8403 | T(s) 340.99 | Feas 56 19744.56 19747.26 | Inf 33 19736.84 19751.49 | Div 0.11 0.19 | Feas 0.16 1.00 | Pen 6.45 0.10
It  56500   8903 | T(s) 343.55 | Feas 47 19744.56 19752.33 | Inf 25 19737.10 19758.75 | Div 0.15 0.20 | Feas 0.29 1.00 | Pen 6.58 0.10
It  57000   9403 | T(s) 346.00 | Feas 37 19744.56 19752.44 | Inf 60 19737.36 19745.98 | Div 0.15 0.16 | Feas 0.21 1.00 | Pen 6.71 0.10
It  57500   9903 | T(s) 348.59 | Feas 51 19744.56 19747.95 | Inf 53 19737.63 19742.61 | Div 0.13 0.14 | Feas 0.18 1.00 | Pen 6.85 0.10
It  58000  10403 | T(s) 351.05 | Feas 51 19744.56 19747.25 | Inf 51 19740.37 19742.98 | Div 0.13 0.12 | Feas 0.14 1.00 | Pen 8.22 0.10
It  58500  10903 | T(s) 353.58 | Feas 36 19744.56 19754.20 | Inf 28 19737.69 19751.10 | Div 0.15 0.19 | Feas 0.26 1.00 | Pen 7.13 0.10
It  59000  11403 | T(s) 356.20 | Feas 62 19744.56 19759.01 | Inf 58 19738.26 19756.27 | Div 0.16 0.19 | Feas 0.26 1.00 | Pen 7.41 0.10
It  59500    392 | T(s) 358.72 | Feas 41 19744.30 19754.68 | Inf 43 19737.36 19754.77 | Div 0.17 0.18 | Feas 0.19 1.00 | Pen 7.41 0.10
It  60000    892 | T(s) 361.29 | Feas 48 19744.30 19754.66 | Inf 37 19737.96 19761.08 | Div 0.16 0.21 | Feas 0.09 1.00 | Pen 7.71 0.10
It  60500   1392 | T(s) 363.80 | Feas 44 19744.30 19750.55 | Inf 55 19738.26 19747.04 | Div 0.14 0.16 | Feas 0.25 1.00 | Pen 7.87 0.10
It  61000   1892 | T(s) 366.40 | Feas 41 19744.30 19751.28 | Inf 35 19738.58 19753.68 | Div 0.16 0.19 | Feas 0.15 1.00 | Pen 8.02 0.10
It  61500   2392 | T(s) 368.92 | Feas 63 19744.30 19747.47 | Inf 49 19734.09 19743.03 | Div 0.12 0.16 | Feas 0.26 1.00 | Pen 5.91 0.10
It  62000   2892 | T(s) 371.58 | Feas 26 19744.30 19765.01 | Inf 49 19736.74 19753.86 | Div 0.21 0.18 | Feas 0.18 1.00 | Pen 7.24 0.10
It  62500   3392 | T(s) 374.09 | Feas 53 19744.30 19755.14 | Inf 50 19739.98 19748.58 | Div 0.16 0.16 | Feas 0.12 1.00 | Pen 8.86 0.10
It  63000   3892 | T(s) 376.69 | Feas 32 19744.30 19756.80 | Inf 60 19737.63 19751.67 | Div 0.18 0.17 | Feas 0.34 1.00 | Pen 7.68 0.10
It  63500   4392 | T(s) 379.33 | Feas 56 19744.30 19760.59 | Inf 41 19735.32 19749.57 | Div 0.18 0.18 | Feas 0.21 1.00 | Pen 6.53 0.10
It  64000   4892 | T(s) 382.06 | Feas 34 19744.30 19769.80 | Inf 64 19735.58 19747.48 | Div 0.21 0.17 | Feas 0.33 1.00 | Pen 6.66 0.10
It  64500   5392 | T(s) 384.79 | Feas 57 19744.30 19759.75 | Inf 50 19735.58 19750.52 | Div 0.19 0.18 | Feas 0.22 1.00 | Pen 6.66 0.10
It  65000   5892 | T(s) 387.54 | Feas 43 19744.30 19770.83 | Inf 43 19735.58 19757.89 | Div 0.22 0.20 | Feas 0.21 1.00 | Pen 6.66 0.10
It  65500   6392 | T(s) 390.23 | Feas 29 19744.30 19767.18 | Inf 51 19738.25 19753.51 | Div 0.22 0.18 | Feas 0.12 1.00 | Pen 7.99 0.10
It  66000   6892 | T(s) 392.79 | Feas 33 19744.30 19760.30 | Inf 65 19736.12 19747.26 | Div 0.19 0.17 | Feas 0.23 1.00 | Pen 6.93 0.10
It  66500   7392 | T(s) 395.57 | Feas 61 19744.30 19766.25 | Inf 55 19736.40 19755.67 | Div 0.19 0.19 | Feas 0.21 1.00 | Pen 7.07 0.10
It  67000   7892 | T(s) 398.25 | Feas 31 19744.30 19781.61 | Inf 44 19736.40 19748.65 | Div 0.23 0.17 | Feas 0.24 1.00 | Pen 7.07 0.10
It  67500     14 | T(s) 400.90 | Feas 25 19743.59 19800.59 | Inf 59 19734.28 19742.61 | Div 0.26 0.16 | Feas 0.34 1.00 | Pen 6.01 0.10
It  68000    514 | T(s) 403.64 | Feas 41 19743.59 19772.24 | Inf 51 19736.68 19746.68 | Div 0.21 0.16 | Feas 0.17 1.00 | Pen 7.21 0.10
It  68500   1014 | T(s) 406.29 | Feas 64 19743.59 19757.15 | Inf 34 19734.52 19746.59 | Div 0.17 0.17 | Feas 0.26 1.00 | Pen 6.13 0.10
It  69000   1514 | T(s) 408.96 | Feas 34 19743.59 19782.70 | Inf 25 19735.01 19807.64 | Div 0.24 0.24 | Feas 0.27 1.00 | Pen 6.37 0.10
It  69500   2014 | T(s) 411.68 | Feas 53 19743.59 19768.91 | Inf 65 19737.87 19749.52 | Div 0.20 0.16 | Feas 0.25 1.00 | Pen 7.80 0.10
It  70000   2514 | T(s) 414.34 | Feas 29 19743.59 19779.60 | Inf 48 19738.18 19750.30 | Div 0.23 0.18 | Feas 0.24 1.00 | Pen 7.96 0.10
It  70500   3014 | T(s) 416.91 | Feas 46 19743.59 19770.16 | Inf 63 19735.79 19751.70 | Div 0.21 0.18 | Feas 0.17 1.00 | Pen 6.77 0.10
It  71000   3514 | T(s) 419.58 | Feas 61 19743.59 19767.06 | Inf 48 19736.06 19750.86 | Div 0.20 0.18 | Feas 0.18 1.00 | Pen 6.90 0.10
It  71500   4014 | T(s) 422.25 | Feas 36 19743.59 19773.89 | Inf 42 19736.34 19758.92 | Div 0.22 0.19 | Feas 0.12 1.00 | Pen 7.04 0.10
It  72000   4514 | T(s) 424.77 | Feas 40 19743.59 19759.90 | Inf 32 19736.34 19759.72 | Div 0.20 0.21 | Feas 0.21 1.00 | Pen 7.04 0.10
It  72500   5014 | T(s) 427.33 | Feas 55 19743.59 19752.23 | Inf 47 19733.30 19752.73 | Div 0.17 0.20 | Feas 0.24 1.00 | Pen 5.98 0.10
It  73000   5514 | T(s) 429.93 | Feas 39 19743.59 19771.33 | Inf 38 19737.20 19761.36 | Div 0.22 0.21 | Feas 0.33 1.00 | Pen 7.47 0.10
