=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-Li-n721/Vrp-Set-Li-n721-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 16 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 720 CLIENTS AND 16 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 6.09 | Feas 60 22235.66 22751.05 | NO-INFEASIBLE | Div 0.32 -1.00 | Feas 1.00 1.00 | Pen 30.60 0.85
It  10500    602 | T(s) 141.26 | Feas 33 21389.43 21390.37 | Inf 43 21302.13 21383.74 | Div 0.11 0.19 | Feas 0.19 1.00 | Pen 0.12 0.10
It  11000   1102 | T(s) 147.93 | Feas 26 21389.43 21438.11 | Inf 35 21338.53 21388.74 | Div 0.14 0.17 | Feas 0.15 1.00 | Pen 0.15 0.10
It  11500   1602 | T(s) 154.53 | Feas 45 21389.43 21390.57 | Inf 49 21318.31 21340.77 | Div 0.10 0.15 | Feas 0.30 1.00 | Pen 0.13 0.10
It  12000   2102 | T(s) 160.80 | Feas 25 21389.43 21420.44 | Inf 28 21320.60 21408.53 | Div 0.15 0.19 | Feas 0.25 1.00 | Pen 0.13 0.10
It  12500   2602 | T(s) 167.19 | Feas 40 21389.43 21390.57 | Inf 41 21278.08 21303.95 | Div 0.11 0.16 | Feas 0.17 1.00 | Pen 0.10 0.10
It  13000    483 | T(s) 173.52 | Feas 27 21389.43 21392.99 | Inf 57 21264.80 21307.98 | Div 0.13 0.16 | Feas 0.18 1.00 | Pen 0.10 0.10
It  13500    983 | T(s) 180.20 | Feas 25 21389.43 21393.19 | Inf 42 21228.60 21316.10 | Div 0.14 0.18 | Feas 0.23 1.00 | Pen 0.10 0.10
It  14000    285 | T(s) 187.09 | Feas 30 21389.43 21389.90 | Inf 57 21228.60 21272.13 | Div 0.09 0.15 | Feas 0.23 1.00 | Pen 0.10 0.10
It  14500    785 | T(s) 194.04 | Feas 31 21389.43 21390.81 | Inf 27 21174.03 21255.25 | Div 0.10 0.17 | Feas 0.21 1.00 | Pen 0.10 0.10
It  15000   1285 | T(s) 201.29 | Feas 60 21389.43 21390.25 | Inf 29 21164.45 21220.98 | Div 0.10 0.14 | Feas 0.17 1.00 | Pen 0.10 0.10
It  15500   1785 | T(s) 208.03 | Feas 34 21389.43 21391.67 | Inf 48 21164.21 21228.08 | Div 0.11 0.14 | Feas 0.25 1.00 | Pen 0.10 0.10
It  16000   2285 | T(s) 215.76 | Feas 51 21389.43 21389.91 | Inf 42 21153.86 21205.05 | Div 0.09 0.13 | Feas 0.17 1.00 | Pen 0.10 0.10
It  16500   2785 | T(s) 223.57 | Feas 59 21389.43 21389.51 | Inf 30 21142.99 21209.04 | Div 0.08 0.14 | Feas 0.18 1.00 | Pen 0.10 0.10
It  17000   3285 | T(s) 230.78 | Feas 62 21389.43 21389.77 | Inf 46 21129.19 21181.26 | Div 0.08 0.13 | Feas 0.29 1.00 | Pen 0.10 0.10
It  17500   3785 | T(s) 238.49 | Feas 52 21389.43 21390.47 | Inf 41 21267.19 21310.36 | Div 0.09 0.16 | Feas 0.20 1.00 | Pen 0.12 0.10
It  18000   4285 | T(s) 245.38 | Feas 65 21389.43 21389.73 | Inf 32 21315.41 21381.66 | Div 0.09 0.19 | Feas 0.18 1.00 | Pen 0.12 0.10
It  18500   4785 | T(s) 251.86 | Feas 27 21389.43 21396.64 | Inf 38 21237.46 21312.66 | Div 0.13 0.18 | Feas 0.19 1.00 | Pen 0.10 0.10
It  19000   5285 | T(s) 258.81 | Feas 64 21389.43 21390.00 | Inf 52 21234.59 21275.55 | Div 0.09 0.16 | Feas 0.30 1.00 | Pen 0.10 0.10
It  19500   5785 | T(s) 265.45 | Feas 64 21389.43 21389.57 | Inf 25 21234.59 21365.00 | Div 0.07 0.18 | Feas 0.23 1.00 | Pen 0.10 0.10
It  20000    333 | T(s) 272.09 | Feas 41 21389.43 21391.09 | Inf 25 21216.79 21343.31 | Div 0.10 0.19 | Feas 0.21 1.00 | Pen 0.10 0.10
It  20500    833 | T(s) 278.66 | Feas 60 21389.43 21389.60 | Inf 56 21211.44 21258.67 | Div 0.08 0.16 | Feas 0.28 1.00 | Pen 0.10 0.10
It  21000   1333 | T(s) 285.81 | Feas 65 21389.43 21389.53 | Inf 61 21209.31 21230.10 | Div 0.08 0.13 | Feas 0.29 1.00 | Pen 0.10 0.10
It  21500   1833 | T(s) 292.61 | Feas 54 21389.43 21389.48 | Inf 63 21190.94 21232.85 | Div 0.08 0.14 | Feas 0.30 1.00 | Pen 0.10 0.10
It  22000   2333 | T(s) 300.05 | Feas 47 21389.43 21389.60 | Inf 43 21180.33 21216.20 | Div 0.08 0.13 | Feas 0.24 1.00 | Pen 0.10 0.10
It  22500   2833 | T(s) 307.41 | Feas 55 21389.43 21389.67 | Inf 59 21141.26 21204.39 | Div 0.08 0.13 | Feas 0.24 1.00 | Pen 0.10 0.10
It  23000   3333 | T(s) 314.77 | Feas 58 21389.43 21389.43 | Inf 57 21141.26 21191.30 | Div 0.06 0.12 | Feas 0.38 1.00 | Pen 0.10 0.10
It  23500   3833 | T(s) 323.59 | Feas 43 21389.43 21389.58 | Inf 63 21138.60 21188.23 | Div 0.08 0.12 | Feas 0.28 1.00 | Pen 0.10 0.10
It  24000   4333 | T(s) 331.94 | Feas 64 21389.43 21389.74 | Inf 42 21152.40 21227.51 | Div 0.08 0.15 | Feas 0.20 1.00 | Pen 0.10 0.10
It  24500    495 | T(s) 339.52 | Feas 49 21389.43 21389.86 | Inf 50 21121.95 21171.35 | Div 0.09 0.12 | Feas 0.22 1.00 | Pen 0.10 0.10
It  25000    995 | T(s) 347.62 | Feas 46 21389.43 21390.63 | Inf 48 21261.55 21294.58 | Div 0.10 0.14 | Feas 0.18 1.00 | Pen 0.12 0.10
It  25500   1495 | T(s) 359.37 | Feas 43 21389.43 21390.34 | Inf 49 21359.05 21408.07 | Div 0.10 0.16 | Feas 0.15 1.00 | Pen 0.15 0.10
It  26000   1995 | T(s) 365.81 | Feas 26 21389.43 21392.33 | Inf 49 21228.04 21294.06 | Div 0.11 0.17 | Feas 0.17 1.00 | Pen 0.10 0.10
It  26500   2495 | T(s) 372.07 | Feas 36 21389.43 21390.36 | Inf 46 21228.04 21280.78 | Div 0.09 0.16 | Feas 0.18 1.00 | Pen 0.10 0.10
It  27000   2995 | T(s) 378.15 | Feas 39 21389.43 21390.29 | Inf 65 21210.77 21264.95 | Div 0.09 0.15 | Feas 0.19 1.00 | Pen 0.10 0.10
It  27500   3495 | T(s) 384.62 | Feas 49 21389.43 21390.10 | Inf 37 21210.77 21244.78 | Div 0.09 0.15 | Feas 0.20 1.00 | Pen 0.10 0.10
It  28000   3995 | T(s) 391.35 | Feas 64 21389.43 21390.31 | Inf 50 21182.72 21238.32 | Div 0.09 0.15 | Feas 0.20 1.00 | Pen 0.10 0.10
It  28500   4495 | T(s) 398.60 | Feas 36 21389.43 21391.47 | Inf 37 21288.77 21311.16 | Div 0.11 0.16 | Feas 0.23 1.00 | Pen 0.12 0.10
It  29000   4995 | T(s) 405.63 | Feas 40 21389.43 21390.04 | Inf 25 21193.52 21264.88 | Div 0.10 0.17 | Feas 0.18 1.00 | Pen 0.10 0.10
It  29500   5495 | T(s) 413.06 | Feas 65 21389.43 21389.92 | Inf 43 21179.13 21212.65 | Div 0.09 0.14 | Feas 0.22 1.00 | Pen 0.10 0.10
It  30000   5995 | T(s) 420.37 | Feas 34 21389.43 21399.22 | Inf 37 21169.29 21234.46 | Div 0.12 0.15 | Feas 0.17 1.00 | Pen 0.10 0.10
It  30500   6495 | T(s) 427.60 | Feas 55 21389.43 21390.29 | Inf 37 21307.88 21413.28 | Div 0.10 0.19 | Feas 0.27 1.00 | Pen 0.12 0.10
It  31000   6995 | T(s) 434.13 | Feas 54 21389.43 21389.48 | Inf 59 21317.62 21339.82 | Div 0.08 0.15 | Feas 0.24 1.00 | Pen 0.13 0.10
It  31500   7495 | T(s) 440.79 | Feas 33 21389.43 21393.29 | Inf 41 21251.10 21313.56 | Div 0.11 0.16 | Feas 0.17 1.00 | Pen 0.11 0.10
It  32000   7995 | T(s) 447.48 | Feas 43 21389.43 21390.29 | Inf 28 21259.24 21388.83 | Div 0.10 0.19 | Feas 0.23 1.00 | Pen 0.11 0.10
It  32500   8495 | T(s) 454.01 | Feas 60 21389.43 21389.43 | Inf 38 21210.04 21262.84 | Div 0.06 0.15 | Feas 0.28 1.00 | Pen 0.10 0.10
It  33000   8995 | T(s) 460.57 | Feas 27 21389.43 21390.18 | Inf 43 21210.04 21250.76 | Div 0.10 0.15 | Feas 0.23 1.00 | Pen 0.10 0.10
It  33500   9495 | T(s) 467.76 | Feas 38 21389.43 21390.22 | Inf 39 21210.04 21229.05 | Div 0.09 0.13 | Feas 0.17 1.00 | Pen 0.10 0.10
It  34000   9995 | T(s) 474.42 | Feas 46 21389.43 21389.51 | Inf 60 21209.04 21239.76 | Div 0.07 0.15 | Feas 0.22 1.00 | Pen 0.10 0.10
It  34500  10495 | T(s) 481.49 | Feas 49 21389.43 21389.70 | Inf 48 21199.16 21247.40 | Div 0.08 0.16 | Feas 0.21 1.00 | Pen 0.10 0.10
It  35000  10995 | T(s) 488.58 | Feas 25 21389.43 21394.27 | Inf 38 21213.08 21280.84 | Div 0.11 0.17 | Feas 0.27 1.00 | Pen 0.10 0.10
It  35500  11495 | T(s) 495.46 | Feas 61 21389.43 21389.72 | Inf 62 21285.85 21307.51 | Div 0.08 0.15 | Feas 0.16 1.00 | Pen 0.12 0.10
It  36000  11995 | T(s) 502.10 | Feas 32 21389.43 21395.83 | Inf 44 21285.85 21305.09 | Div 0.12 0.15 | Feas 0.20 1.00 | Pen 0.12 0.10
It  36500  12495 | T(s) 508.96 | Feas 52 21389.43 21390.23 | Inf 64 21191.13 21242.58 | Div 0.10 0.15 | Feas 0.22 1.00 | Pen 0.10 0.10
It  37000  12995 | T(s) 515.77 | Feas 48 21389.43 21390.57 | Inf 54 21295.21 21305.28 | Div 0.10 0.14 | Feas 0.22 1.00 | Pen 0.12 0.10
It  37500  13495 | T(s) 522.41 | Feas 60 21389.43 21389.43 | Inf 64 21169.71 21218.46 | Div 0.07 0.14 | Feas 0.22 1.00 | Pen 0.10 0.10
It  38000  13995 | T(s) 529.40 | Feas 49 21389.43 21389.96 | Inf 48 21180.51 21271.07 | Div 0.09 0.16 | Feas 0.19 1.00 | Pen 0.10 0.10
It  38500  14495 | T(s) 536.46 | Feas 64 21389.43 21389.91 | Inf 37 21277.71 21313.36 | Div 0.09 0.16 | Feas 0.21 1.00 | Pen 0.12 0.10
It  39000  14995 | T(s) 543.41 | Feas 46 21389.43 21390.53 | Inf 63 21277.71 21308.97 | Div 0.09 0.16 | Feas 0.17 1.00 | Pen 0.12 0.10
It  39500  15495 | T(s) 550.29 | Feas 64 21389.43 21389.94 | Inf 37 21277.71 21301.94 | Div 0.09 0.15 | Feas 0.15 1.00 | Pen 0.12 0.10
It  40000  15995 | T(s) 556.97 | Feas 45 21389.43 21390.18 | Inf 58 21169.71 21197.53 | Div 0.09 0.12 | Feas 0.26 1.00 | Pen 0.10 0.10
It  40500  16495 | T(s) 563.76 | Feas 34 21389.43 21390.15 | Inf 36 21178.12 21238.22 | Div 0.09 0.15 | Feas 0.25 1.00 | Pen 0.10 0.10
It  41000  16995 | T(s) 570.94 | Feas 34 21389.43 21389.57 | Inf 49 21167.32 21200.12 | Div 0.08 0.13 | Feas 0.27 1.00 | Pen 0.10 0.10
It  41500  17495 | T(s) 578.21 | Feas 57 21389.43 21390.66 | Inf 34 21163.68 21213.60 | Div 0.09 0.15 | Feas 0.21 1.00 | Pen 0.10 0.10
It  42000  17995 | T(s) 585.93 | Feas 34 21389.43 21390.81 | Inf 37 21275.32 21299.03 | Div 0.10 0.15 | Feas 0.22 1.00 | Pen 0.12 0.10
It  42500  18495 | T(s) 593.34 | Feas 26 21389.43 21397.57 | Inf 63 21275.32 21290.67 | Div 0.12 0.13 | Feas 0.21 1.00 | Pen 0.12 0.10
It  43000  18995 | T(s) 600.46 | Feas 56 21389.43 21389.97 | Inf 40 21178.12 21218.44 | Div 0.09 0.14 | Feas 0.18 1.00 | Pen 0.10 0.10
It  43500  19495 | T(s) 607.82 | Feas 45 21389.43 21390.04 | Inf 63 21275.32 21291.68 | Div 0.09 0.13 | Feas 0.20 1.00 | Pen 0.12 0.10
It  44000  19995 | T(s) 614.83 | Feas 43 21389.43 21390.94 | Inf 42 21275.32 21295.14 | Div 0.10 0.14 | Feas 0.20 1.00 | Pen 0.12 0.10
----- GENETIC ALGORITHM FINISHED AFTER 44007 ITERATIONS. TIME SPENT: 614.911
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-Li-n721/Vrp-Set-Li-n721-hgs/0.hgs1.tour
