=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-X-n524/Vrp-Set-X-n524-hgs/0.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 181 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 523 CLIENTS AND 181 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 1.46 | NO-FEASIBLE | Inf 60 146378.86 146960.14 | Div -1.00 0.54 | Feas 0.00 1.00 | Pen 16.45 0.85
It  16000    612 | T(s) 95.86 | Feas 45 155198.15 155204.14 | Inf 41 153743.79 153817.99 | Div 0.09 0.17 | Feas 0.20 1.00 | Pen 100.63 0.10
It  16500   1112 | T(s) 98.76 | Feas 48 155198.15 155215.16 | Inf 40 154043.96 154114.94 | Div 0.09 0.17 | Feas 0.17 1.00 | Pen 120.76 0.10
It  17000    492 | T(s) 101.76 | Feas 39 155197.80 155199.52 | Inf 61 153834.47 153863.73 | Div 0.07 0.14 | Feas 0.14 1.00 | Pen 106.79 0.10
It  17500    992 | T(s) 104.61 | Feas 57 155197.80 155198.43 | Inf 44 153585.97 153605.47 | Div 0.06 0.14 | Feas 0.26 1.00 | Pen 90.77 0.10
It  18000    242 | T(s) 107.37 | Feas 49 155197.68 155198.41 | Inf 29 153585.47 153667.62 | Div 0.06 0.18 | Feas 0.19 1.00 | Pen 90.77 0.10
It  18500    224 | T(s) 110.23 | Feas 56 155197.61 155197.85 | Inf 53 153584.50 153600.92 | Div 0.02 0.14 | Feas 0.24 1.00 | Pen 90.77 0.10
It  19000    331 | T(s) 113.18 | Feas 28 155197.58 155225.03 | Inf 57 154223.38 154232.89 | Div 0.08 0.12 | Feas 0.23 1.00 | Pen 130.71 0.10
It  19500    831 | T(s) 116.03 | Feas 52 155197.58 155197.78 | Inf 37 153909.28 153955.77 | Div 0.03 0.14 | Feas 0.16 1.00 | Pen 111.10 0.10
It  20000   1331 | T(s) 118.85 | Feas 65 155197.58 155197.73 | Inf 64 153642.16 153644.96 | Div 0.02 0.08 | Feas 0.25 1.00 | Pen 94.44 0.10
It  20500   1831 | T(s) 121.71 | Feas 59 155197.58 155197.69 | Inf 38 153198.99 153235.16 | Div 0.02 0.13 | Feas 0.19 1.00 | Pen 68.23 0.10
It  21000   2331 | T(s) 124.44 | Feas 50 155197.58 155197.68 | Inf 53 153023.97 153032.64 | Div 0.01 0.08 | Feas 0.22 1.00 | Pen 58.00 0.10
It  21500   2831 | T(s) 127.26 | Feas 48 155197.58 155197.76 | Inf 54 153187.60 153318.69 | Div 0.03 0.16 | Feas 0.17 1.00 | Pen 69.60 0.10
It  22000   3331 | T(s) 130.18 | Feas 31 155197.58 155197.73 | Inf 51 153775.90 153811.83 | Div 0.03 0.15 | Feas 0.35 1.00 | Pen 102.22 0.10
It  22500     44 | T(s) 132.95 | Feas 65 155143.72 155195.50 | Inf 29 153770.93 153927.38 | Div 0.02 0.19 | Feas 0.23 1.00 | Pen 102.22 0.10
It  23000     71 | T(s) 135.88 | Feas 35 155133.42 155184.34 | Inf 59 154136.30 154177.39 | Div 0.09 0.15 | Feas 0.34 1.00 | Pen 125.12 0.10
It  23500    571 | T(s) 138.82 | Feas 57 155133.42 155166.66 | Inf 48 153833.91 153848.41 | Div 0.10 0.12 | Feas 0.17 1.00 | Pen 106.35 0.10
It  24000    100 | T(s) 141.65 | Feas 54 155133.06 155145.76 | Inf 32 153867.95 153916.08 | Div 0.07 0.14 | Feas 0.17 1.00 | Pen 108.48 0.10
It  24500     64 | T(s) 144.47 | Feas 59 155126.28 155159.42 | Inf 56 153607.50 153609.96 | Div 0.12 0.09 | Feas 0.24 1.00 | Pen 92.21 0.10
It  25000    125 | T(s) 147.37 | Feas 64 155125.81 155135.68 | Inf 57 153901.00 153913.55 | Div 0.09 0.11 | Feas 0.20 1.00 | Pen 110.65 0.10
It  25500    364 | T(s) 150.11 | Feas 65 155124.96 155128.67 | Inf 29 153635.44 153769.73 | Div 0.06 0.17 | Feas 0.22 1.00 | Pen 94.05 0.10
It  26000    864 | T(s) 152.91 | Feas 48 155124.96 155126.98 | Inf 47 153635.44 153638.99 | Div 0.05 0.09 | Feas 0.21 1.00 | Pen 94.05 0.10
It  26500     51 | T(s) 155.86 | Feas 27 155124.85 155171.74 | Inf 45 153972.46 153974.47 | Div 0.09 0.08 | Feas 0.22 1.00 | Pen 115.12 0.10
It  27000    147 | T(s) 158.62 | Feas 48 155124.76 155124.99 | Inf 56 153696.18 153696.67 | Div 0.03 0.04 | Feas 0.22 1.00 | Pen 97.85 0.10
It  27500    647 | T(s) 161.44 | Feas 54 155124.76 155124.95 | Inf 51 153696.12 153697.15 | Div 0.03 0.06 | Feas 0.17 1.00 | Pen 97.85 0.10
It  28000    106 | T(s) 164.25 | Feas 28 155124.65 155129.65 | Inf 65 153261.66 153274.42 | Div 0.07 0.08 | Feas 0.23 1.00 | Pen 70.70 0.10
It  28500    606 | T(s) 166.98 | Feas 56 155124.65 155124.83 | Inf 43 152996.08 153295.44 | Div 0.02 0.20 | Feas 0.17 1.00 | Pen 60.09 0.10
It  29000   1106 | T(s) 170.05 | Feas 58 155124.65 155124.82 | Inf 51 153212.41 153272.25 | Div 0.02 0.15 | Feas 0.17 1.00 | Pen 72.11 0.10
It  29500   1606 | T(s) 173.02 | Feas 44 155124.65 155138.93 | Inf 62 153780.02 153792.70 | Div 0.06 0.10 | Feas 0.13 1.00 | Pen 103.84 0.10
It  30000   2106 | T(s) 175.85 | Feas 34 155124.65 155125.08 | Inf 52 153816.42 153822.28 | Div 0.04 0.06 | Feas 0.24 1.00 | Pen 105.92 0.10
It  30500    353 | T(s) 178.62 | Feas 44 155124.65 155124.75 | Inf 29 153529.65 153538.39 | Div 0.02 0.08 | Feas 0.31 1.00 | Pen 90.03 0.10
It  31000    853 | T(s) 181.43 | Feas 35 155124.65 155124.98 | Inf 63 153561.57 153588.51 | Div 0.03 0.09 | Feas 0.18 1.00 | Pen 91.83 0.10
It  31500   1353 | T(s) 184.36 | Feas 46 155124.65 155124.75 | Inf 52 153891.54 153897.74 | Div 0.02 0.08 | Feas 0.25 1.00 | Pen 110.20 0.10
It  32000   1853 | T(s) 187.22 | Feas 58 155124.65 155124.73 | Inf 29 153594.01 153612.65 | Div 0.01 0.09 | Feas 0.18 1.00 | Pen 93.67 0.10
It  32500   2353 | T(s) 190.20 | Feas 31 155124.65 155124.89 | Inf 65 153593.78 153596.07 | Div 0.03 0.05 | Feas 0.19 1.00 | Pen 93.67 0.10
It  33000   2853 | T(s) 193.12 | Feas 43 155124.65 155124.79 | Inf 53 153627.22 153629.28 | Div 0.02 0.05 | Feas 0.12 1.00 | Pen 95.54 0.10
It  33500   3353 | T(s) 196.00 | Feas 61 155124.65 155124.77 | Inf 36 153398.34 153399.19 | Div 0.02 0.04 | Feas 0.21 1.00 | Pen 82.83 0.10
It  34000   3853 | T(s) 199.05 | Feas 33 155124.65 155124.78 | Inf 44 154042.93 154083.98 | Div 0.02 0.10 | Feas 0.18 1.00 | Pen 119.28 0.10
It  34500     68 | T(s) 202.03 | Feas 51 155078.94 155161.12 | Inf 31 154058.22 154271.91 | Div 0.07 0.18 | Feas 0.17 1.00 | Pen 121.67 0.10
It  35000     48 | T(s) 205.00 | Feas 50 155061.21 155122.59 | Inf 63 154094.72 154167.71 | Div 0.11 0.11 | Feas 0.10 1.00 | Pen 124.10 0.10
It  35500      9 | T(s) 208.05 | Feas 64 155042.96 155127.37 | Inf 55 154131.95 154256.21 | Div 0.16 0.21 | Feas 0.19 1.00 | Pen 126.58 0.10
It  36000    509 | T(s) 211.08 | Feas 41 155042.96 155139.58 | Inf 36 153838.29 153926.04 | Div 0.19 0.20 | Feas 0.31 1.00 | Pen 107.59 0.10
It  36500    434 | T(s) 214.11 | Feas 46 155041.16 155066.81 | Inf 27 154157.10 154406.19 | Div 0.13 0.26 | Feas 0.20 1.00 | Pen 129.11 0.10
It  37000    443 | T(s) 217.07 | Feas 56 155038.66 155048.63 | Inf 41 153912.19 154027.94 | Div 0.11 0.21 | Feas 0.30 1.00 | Pen 111.94 0.10
It  37500    327 | T(s) 220.16 | Feas 62 155036.39 155064.92 | Inf 48 153969.51 154059.54 | Div 0.13 0.21 | Feas 0.03 1.00 | Pen 116.46 0.10
It  38000    827 | T(s) 223.23 | Feas 61 155036.39 155044.03 | Inf 51 153993.90 154114.38 | Div 0.11 0.22 | Feas 0.12 1.00 | Pen 121.17 0.10
It  38500    306 | T(s) 226.24 | Feas 26 155032.67 155174.86 | Inf 38 153966.47 154030.16 | Div 0.20 0.19 | Feas 0.19 1.00 | Pen 121.17 0.10
It  39000    190 | T(s) 229.26 | Feas 40 155028.98 155107.06 | Inf 26 153992.35 154151.17 | Div 0.19 0.21 | Feas 0.25 1.00 | Pen 123.59 0.10
It  39500    461 | T(s) 232.26 | Feas 53 155027.21 155039.46 | Inf 50 153723.28 153738.60 | Div 0.13 0.14 | Feas 0.17 1.00 | Pen 105.05 0.10
It  40000     33 | T(s) 235.15 | Feas 56 155026.52 155037.10 | Inf 38 153721.67 153730.82 | Div 0.11 0.11 | Feas 0.16 1.00 | Pen 105.05 0.10
It  40500    439 | T(s) 238.07 | Feas 56 155023.40 155031.40 | Inf 64 153752.91 153796.50 | Div 0.10 0.16 | Feas 0.25 1.00 | Pen 107.15 0.10
It  41000    282 | T(s) 240.98 | Feas 64 155023.21 155027.96 | Inf 39 153511.81 153521.38 | Div 0.08 0.12 | Feas 0.30 1.00 | Pen 91.08 0.10
It  41500    335 | T(s) 243.91 | Feas 55 155022.62 155025.18 | Inf 44 153807.74 153937.49 | Div 0.06 0.17 | Feas 0.15 1.00 | Pen 111.48 0.10
It  42000    127 | T(s) 246.86 | Feas 57 155022.20 155025.90 | Inf 35 153806.82 153890.70 | Div 0.08 0.16 | Feas 0.17 1.00 | Pen 111.48 0.10
It  42500     22 | T(s) 249.76 | Feas 29 155019.60 155049.24 | Inf 47 153342.77 153370.56 | Div 0.12 0.12 | Feas 0.27 1.00 | Pen 80.55 0.10
It  43000     39 | T(s) 252.82 | Feas 64 155017.89 155067.13 | Inf 26 154205.43 154683.68 | Div 0.14 0.26 | Feas 0.25 1.00 | Pen 139.18 0.10
It  43500      9 | T(s) 255.80 | Feas 28 154904.77 155235.94 | Inf 51 153908.15 153977.24 | Div 0.22 0.17 | Feas 0.26 1.00 | Pen 118.31 0.10
It  44000    287 | T(s) 258.89 | Feas 36 154866.35 155064.10 | Inf 54 154240.02 154266.09 | Div 0.18 0.13 | Feas 0.18 1.00 | Pen 141.97 0.10
It  44500     47 | T(s) 261.90 | Feas 49 154853.22 155003.94 | Inf 37 153938.61 154012.24 | Div 0.19 0.18 | Feas 0.18 1.00 | Pen 120.67 0.10
It  45000     23 | T(s) 264.86 | Feas 29 154850.69 154973.37 | Inf 43 153672.33 153751.20 | Div 0.18 0.17 | Feas 0.25 1.00 | Pen 102.57 0.10
It  45500     49 | T(s) 267.88 | Feas 25 154840.25 155270.35 | Inf 29 153702.56 153806.40 | Div 0.21 0.15 | Feas 0.19 1.00 | Pen 104.62 0.10
It  46000    173 | T(s) 270.85 | Feas 29 154833.12 154881.85 | Inf 52 153441.33 153482.44 | Div 0.18 0.11 | Feas 0.20 1.00 | Pen 88.93 0.10
It  46500    673 | T(s) 273.83 | Feas 45 154833.12 154848.62 | Inf 65 154053.48 154061.50 | Div 0.14 0.10 | Feas 0.22 1.00 | Pen 128.06 0.10
It  47000    228 | T(s) 276.78 | Feas 48 154826.76 154863.86 | Inf 45 154053.48 154055.04 | Div 0.16 0.08 | Feas 0.25 1.00 | Pen 128.06 0.10
It  47500    182 | T(s) 279.68 | Feas 60 154821.07 154833.94 | Inf 42 153266.19 153368.87 | Div 0.12 0.14 | Feas 0.30 1.00 | Pen 78.64 0.10
It  48000     73 | T(s) 282.80 | Feas 43 154810.44 154830.85 | Inf 59 153528.26 153603.55 | Div 0.12 0.14 | Feas 0.21 1.00 | Pen 94.37 0.10
It  48500    396 | T(s) 285.83 | Feas 47 154803.14 154834.42 | Inf 43 153831.18 153870.10 | Div 0.15 0.14 | Feas 0.22 1.00 | Pen 113.25 0.10
It  49000     48 | T(s) 288.85 | Feas 58 154801.49 154809.93 | Inf 31 153576.33 153637.88 | Div 0.10 0.14 | Feas 0.18 1.00 | Pen 96.26 0.10
It  49500    548 | T(s) 291.88 | Feas 26 154801.49 154805.21 | Inf 63 153558.16 153577.55 | Div 0.09 0.08 | Feas 0.20 1.00 | Pen 96.26 0.10
It  50000     77 | T(s) 294.88 | Feas 59 154801.28 154802.18 | Inf 53 153590.82 153617.28 | Div 0.06 0.12 | Feas 0.23 1.00 | Pen 98.19 0.10
It  50500    250 | T(s) 297.85 | Feas 47 154800.89 154806.38 | Inf 50 153934.57 153983.94 | Div 0.11 0.13 | Feas 0.15 1.00 | Pen 120.18 0.10
It  51000     74 | T(s) 300.79 | Feas 40 154800.59 154801.58 | Inf 65 153658.11 153674.53 | Div 0.07 0.12 | Feas 0.25 1.00 | Pen 102.15 0.10
It  51500    399 | T(s) 303.78 | Feas 45 154800.17 154805.77 | Inf 52 153976.58 154006.83 | Div 0.11 0.12 | Feas 0.15 1.00 | Pen 122.58 0.10
It  52000    470 | T(s) 306.80 | Feas 33 154800.15 154802.91 | Inf 65 153426.82 153505.53 | Div 0.09 0.17 | Feas 0.26 1.00 | Pen 88.57 0.10
It  52500    970 | T(s) 309.77 | Feas 38 154800.15 154801.17 | Inf 38 153456.94 153568.34 | Div 0.08 0.19 | Feas 0.16 1.00 | Pen 90.34 0.10
It  53000    134 | T(s) 312.81 | Feas 44 154792.42 154823.91 | Inf 38 153763.95 153790.72 | Div 0.10 0.14 | Feas 0.16 1.00 | Pen 108.41 0.10
It  53500    634 | T(s) 315.76 | Feas 40 154792.42 154862.53 | Inf 28 153800.81 153821.81 | Div 0.14 0.13 | Feas 0.12 1.00 | Pen 110.57 0.10
It  54000    175 | T(s) 318.84 | Feas 60 154785.85 154804.93 | Inf 56 153838.40 153848.96 | Div 0.11 0.10 | Feas 0.24 1.00 | Pen 112.78 0.10
It  54500    473 | T(s) 321.75 | Feas 28 154785.78 154876.21 | Inf 39 153876.75 153895.66 | Div 0.13 0.10 | Feas 0.25 1.00 | Pen 115.04 0.10
It  55000     44 | T(s) 324.65 | Feas 32 154785.62 154789.17 | Inf 29 153915.86 153927.11 | Div 0.07 0.09 | Feas 0.21 1.00 | Pen 117.34 0.10
It  55500    187 | T(s) 327.44 | Feas 49 154785.48 154787.07 | Inf 45 153616.64 153617.66 | Div 0.06 0.05 | Feas 0.21 1.00 | Pen 99.74 0.10
It  56000    104 | T(s) 330.33 | Feas 60 154785.43 154785.74 | Inf 31 153616.64 153617.49 | Div 0.04 0.05 | Feas 0.20 1.00 | Pen 99.74 0.10
It  56500    604 | T(s) 333.07 | Feas 49 154785.43 154785.82 | Inf 55 153616.64 153616.93 | Div 0.05 0.03 | Feas 0.25 1.00 | Pen 99.74 0.10
It  57000    364 | T(s) 335.99 | Feas 33 154785.38 154786.37 | Inf 38 153650.52 153650.68 | Div 0.07 0.02 | Feas 0.23 1.00 | Pen 101.73 0.10
It  57500    268 | T(s) 338.81 | Feas 37 154785.38 154788.43 | Inf 63 153685.11 153733.55 | Div 0.07 0.11 | Feas 0.23 1.00 | Pen 103.77 0.10
It  58000    768 | T(s) 341.73 | Feas 59 154785.38 154785.58 | Inf 57 153720.39 153727.63 | Div 0.04 0.07 | Feas 0.23 1.00 | Pen 105.84 0.10
It  58500   1268 | T(s) 344.53 | Feas 43 154785.38 154786.04 | Inf 37 153756.38 153899.78 | Div 0.06 0.16 | Feas 0.30 1.00 | Pen 107.96 0.10
It  59000   1768 | T(s) 347.59 | Feas 55 154785.38 154788.26 | Inf 64 154108.97 154139.09 | Div 0.07 0.13 | Feas 0.19 1.00 | Pen 129.55 0.10
It  59500   2268 | T(s) 350.59 | Feas 26 154785.38 154788.28 | Inf 53 153830.52 153946.69 | Div 0.09 0.18 | Feas 0.24 1.00 | Pen 112.32 0.10
It  60000   2768 | T(s) 353.61 | Feas 64 154785.38 154785.96 | Inf 52 154145.26 154253.19 | Div 0.06 0.17 | Feas 0.20 1.00 | Pen 134.79 0.10
It  60500    404 | T(s) 356.52 | Feas 64 154785.32 154785.59 | Inf 36 153888.25 154048.52 | Div 0.04 0.20 | Feas 0.18 1.00 | Pen 116.86 0.10
It  61000     66 | T(s) 359.45 | Feas 55 154785.27 154785.60 | Inf 59 153625.23 153648.53 | Div 0.04 0.13 | Feas 0.31 1.00 | Pen 99.33 0.10
It  61500    566 | T(s) 362.49 | Feas 59 154785.27 154788.35 | Inf 32 153685.43 153868.94 | Div 0.07 0.23 | Feas 0.18 1.00 | Pen 103.35 0.10
It  62000    145 | T(s) 365.45 | Feas 25 154696.65 154838.52 | Inf 62 153714.25 153860.97 | Div 0.11 0.20 | Feas 0.11 1.00 | Pen 105.41 0.10
It  62500     73 | T(s) 368.43 | Feas 48 154696.64 154800.80 | Inf 45 153714.25 153756.55 | Div 0.13 0.17 | Feas 0.21 1.00 | Pen 105.41 0.10
It  63000    221 | T(s) 371.48 | Feas 45 154693.09 154778.07 | Inf 47 154018.55 154057.21 | Div 0.14 0.13 | Feas 0.15 1.00 | Pen 126.49 0.10
It  63500    203 | T(s) 374.52 | Feas 58 154691.88 154720.54 | Inf 36 154018.29 154134.63 | Div 0.12 0.18 | Feas 0.22 1.00 | Pen 126.49 0.10
It  64000     83 | T(s) 377.43 | Feas 38 154691.67 154697.45 | Inf 38 153514.19 153535.82 | Div 0.11 0.13 | Feas 0.37 1.00 | Pen 91.39 0.10
It  64500     84 | T(s) 380.52 | Feas 58 154691.09 154692.96 | Inf 36 153782.16 153820.95 | Div 0.09 0.17 | Feas 0.20 1.00 | Pen 109.67 0.10
It  65000    584 | T(s) 383.61 | Feas 25 154691.09 154699.78 | Inf 45 153843.95 153871.52 | Div 0.10 0.16 | Feas 0.21 1.00 | Pen 114.10 0.10
It  65500   1084 | T(s) 386.58 | Feas 27 154691.09 154713.67 | Inf 35 153616.62 153672.74 | Div 0.12 0.17 | Feas 0.31 1.00 | Pen 98.93 0.10
It  66000    115 | T(s) 389.67 | Feas 36 154690.95 154692.65 | Inf 28 153676.57 153971.06 | Div 0.08 0.25 | Feas 0.28 1.00 | Pen 102.92 0.10
It  66500    246 | T(s) 392.73 | Feas 40 154690.80 154691.85 | Inf 58 153471.24 153493.56 | Div 0.06 0.14 | Feas 0.26 1.00 | Pen 89.23 0.10
It  67000    455 | T(s) 395.71 | Feas 37 154690.74 154708.60 | Inf 25 153771.06 153970.29 | Div 0.09 0.18 | Feas 0.05 1.00 | Pen 109.22 0.10
It  67500    955 | T(s) 398.64 | Feas 41 154690.74 154692.99 | Inf 45 153771.06 153774.28 | Div 0.09 0.10 | Feas 0.23 1.00 | Pen 109.22 0.10
It  68000   1455 | T(s) 401.56 | Feas 37 154690.74 154694.09 | Inf 37 153803.64 153816.54 | Div 0.09 0.12 | Feas 0.00 1.00 | Pen 111.41 0.10
It  68500   1955 | T(s) 404.62 | Feas 56 154690.74 154693.58 | Inf 32 153581.35 153607.85 | Div 0.09 0.12 | Feas 0.26 1.00 | Pen 96.59 0.10
It  69000   2455 | T(s) 407.59 | Feas 29 154690.74 154702.58 | Inf 25 153639.83 153828.17 | Div 0.09 0.18 | Feas 0.32 1.00 | Pen 100.49 0.10
It  69500   2955 | T(s) 410.56 | Feas 52 154690.74 154691.05 | Inf 30 153402.61 153446.26 | Div 0.04 0.14 | Feas 0.34 1.00 | Pen 87.13 0.10
It  70000   3455 | T(s) 413.51 | Feas 64 154690.74 154691.43 | Inf 56 153732.96 153853.05 | Div 0.06 0.16 | Feas 0.00 1.00 | Pen 106.64 0.10
It  70500   3955 | T(s) 416.55 | Feas 38 154690.74 154691.44 | Inf 60 153797.03 153825.94 | Div 0.07 0.14 | Feas 0.22 1.00 | Pen 110.95 0.10
It  71000   4455 | T(s) 419.63 | Feas 57 154690.74 154691.50 | Inf 51 153796.97 153808.97 | Div 0.06 0.11 | Feas 0.17 1.00 | Pen 110.95 0.10
It  71500   4955 | T(s) 422.57 | Feas 59 154690.74 154690.97 | Inf 53 153864.21 153874.83 | Div 0.04 0.13 | Feas 0.23 1.00 | Pen 115.43 0.10
It  72000   5455 | T(s) 425.58 | Feas 26 154690.74 154737.31 | Inf 51 153894.24 153938.38 | Div 0.10 0.17 | Feas 0.21 1.00 | Pen 117.74 0.10
It  72500   5955 | T(s) 428.51 | Feas 35 154690.74 154691.47 | Inf 29 153633.98 153698.86 | Div 0.07 0.20 | Feas 0.18 1.00 | Pen 100.08 0.10
It  73000   6455 | T(s) 431.40 | Feas 37 154690.74 154691.27 | Inf 49 153434.32 153481.71 | Div 0.06 0.17 | Feas 0.26 1.00 | Pen 86.77 0.10
It  73500    136 | T(s) 434.47 | Feas 33 154690.73 154691.19 | Inf 62 153994.64 154009.35 | Div 0.05 0.11 | Feas 0.21 1.00 | Pen 124.95 0.10
