=========== Algorithm Parameters =================
---- nbGranular        is set to 20
---- mu                is set to 25
---- lambda            is set to 40
---- nbElite           is set to 4
---- nbClose           is set to 5
---- targetFeasible    is set to 0.2
---- seed              is set to 1234
---- nbIter            is set to 20000
---- timeLimit         is set to 0
---- useSwapStar       is set to 1
==================================================
----- READING INSTANCE: baseline_results/cvrp_hgs/Vrp-Set-P-n55/Vrp-Set-P-n55-hgs/1.hgs1.vrp
----- FLEET SIZE WAS NOT SPECIFIED: DEFAULT INITIALIZATION TO 23 VEHICLES
----- INSTANCE SUCCESSFULLY LOADED WITH 54 CLIENTS AND 23 VEHICLES
----- BUILDING INITIAL POPULATION
----- STARTING GENETIC ALGORITHM
It      0      2 | T(s) 0.07 | Feas 63 955.21 966.14 | Inf 44 949.86 960.42 | Div 0.45 0.49 | Feas 0.16 1.00 | Pen 1.92 0.85
It   5500   5287 | T(s) 2.29 | Feas 38 944.56 951.94 | Inf 59 939.44 945.65 | Div 0.41 0.40 | Feas 0.30 1.00 | Pen 1.44 0.10
It   6000   5787 | T(s) 2.48 | Feas 49 944.56 950.88 | Inf 54 943.70 947.03 | Div 0.36 0.36 | Feas 0.17 1.00 | Pen 1.73 0.10
It   6500   6287 | T(s) 2.68 | Feas 25 944.56 953.91 | Inf 44 944.26 950.61 | Div 0.46 0.42 | Feas 0.14 1.00 | Pen 1.80 0.10
It   7000   6787 | T(s) 2.87 | Feas 33 944.56 951.23 | Inf 52 941.20 945.85 | Div 0.41 0.40 | Feas 0.22 1.00 | Pen 1.53 0.10
It   7500   7287 | T(s) 3.06 | Feas 32 944.56 951.90 | Inf 43 941.81 945.37 | Div 0.42 0.39 | Feas 0.17 1.00 | Pen 1.56 0.10
It   8000   7787 | T(s) 3.26 | Feas 52 944.56 950.32 | Inf 27 942.85 953.86 | Div 0.32 0.54 | Feas 0.26 1.00 | Pen 1.62 0.10
It   8500   8287 | T(s) 3.46 | Feas 29 944.56 951.58 | Inf 57 945.76 951.22 | Div 0.43 0.41 | Feas 0.14 1.00 | Pen 1.99 0.10
It   9000   8787 | T(s) 3.65 | Feas 25 944.56 955.96 | Inf 40 943.64 949.92 | Div 0.49 0.45 | Feas 0.17 1.00 | Pen 1.72 0.10
It   9500   9287 | T(s) 3.85 | Feas 49 944.56 950.83 | Inf 34 943.64 950.31 | Div 0.33 0.47 | Feas 0.21 1.00 | Pen 1.72 0.10
It  10000   9787 | T(s) 4.04 | Feas 26 944.56 954.18 | Inf 39 940.48 946.70 | Div 0.46 0.45 | Feas 0.33 1.00 | Pen 1.49 0.10
It  10500  10287 | T(s) 4.24 | Feas 53 944.56 949.67 | Inf 31 944.20 951.38 | Div 0.30 0.49 | Feas 0.24 1.00 | Pen 1.79 0.10
It  11000  10787 | T(s) 4.44 | Feas 60 944.56 949.52 | Inf 57 944.20 947.99 | Div 0.28 0.37 | Feas 0.17 1.00 | Pen 1.79 0.10
It  11500  11287 | T(s) 4.62 | Feas 34 944.56 951.97 | Inf 36 941.69 949.35 | Div 0.42 0.48 | Feas 0.20 1.00 | Pen 1.55 0.10
It  12000  11787 | T(s) 4.82 | Feas 33 944.56 952.04 | Inf 29 944.78 952.83 | Div 0.42 0.50 | Feas 0.21 1.00 | Pen 1.86 0.10
It  12500  12287 | T(s) 5.02 | Feas 45 944.56 950.47 | Inf 36 937.56 945.86 | Div 0.34 0.46 | Feas 0.26 1.00 | Pen 1.35 0.10
It  13000  12787 | T(s) 5.23 | Feas 42 944.56 950.78 | Inf 48 945.38 950.32 | Div 0.37 0.41 | Feas 0.20 1.00 | Pen 1.94 0.10
It  13500  13287 | T(s) 5.43 | Feas 32 944.56 951.59 | Inf 27 943.06 949.89 | Div 0.42 0.51 | Feas 0.17 1.00 | Pen 1.65 0.10
It  14000  13787 | T(s) 5.63 | Feas 62 944.56 948.89 | Inf 49 943.32 949.05 | Div 0.24 0.43 | Feas 0.23 1.00 | Pen 1.68 0.10
It  14500  14287 | T(s) 5.82 | Feas 54 944.56 949.61 | Inf 36 943.59 949.72 | Div 0.30 0.47 | Feas 0.22 1.00 | Pen 1.71 0.10
It  15000  14787 | T(s) 6.03 | Feas 58 944.56 950.76 | Inf 64 943.86 947.69 | Div 0.33 0.37 | Feas 0.21 1.00 | Pen 1.75 0.10
It  15500  15287 | T(s) 6.24 | Feas 33 944.56 952.83 | Inf 55 944.43 948.55 | Div 0.43 0.39 | Feas 0.11 1.00 | Pen 1.82 0.10
It  16000  15787 | T(s) 6.44 | Feas 35 944.56 951.42 | Inf 38 945.02 951.17 | Div 0.39 0.44 | Feas 0.11 1.00 | Pen 1.89 0.10
It  16500  16287 | T(s) 6.64 | Feas 31 944.56 952.19 | Inf 32 945.32 953.84 | Div 0.44 0.50 | Feas 0.20 1.00 | Pen 1.93 0.10
It  17000  16787 | T(s) 6.84 | Feas 44 944.56 950.61 | Inf 51 943.26 946.42 | Div 0.35 0.36 | Feas 0.28 1.00 | Pen 1.67 0.10
It  17500  17287 | T(s) 7.03 | Feas 28 944.56 953.37 | Inf 38 943.53 948.05 | Div 0.45 0.44 | Feas 0.14 1.00 | Pen 1.71 0.10
It  18000  17787 | T(s) 7.23 | Feas 46 944.56 950.32 | Inf 29 943.81 953.79 | Div 0.35 0.52 | Feas 0.15 1.00 | Pen 1.74 0.10
It  18500  18287 | T(s) 7.43 | Feas 54 944.56 948.62 | Inf 59 943.81 948.09 | Div 0.27 0.40 | Feas 0.23 1.00 | Pen 1.74 0.10
It  19000  18787 | T(s) 7.63 | Feas 55 944.56 949.50 | Inf 39 940.83 946.41 | Div 0.28 0.45 | Feas 0.23 1.00 | Pen 1.51 0.10
It  19500  19287 | T(s) 7.83 | Feas 51 944.56 950.24 | Inf 64 942.05 946.50 | Div 0.33 0.38 | Feas 0.13 1.00 | Pen 1.57 0.10
It  20000  19787 | T(s) 8.03 | Feas 27 944.56 952.78 | Inf 51 942.95 945.95 | Div 0.45 0.38 | Feas 0.33 1.00 | Pen 1.63 0.10
----- GENETIC ALGORITHM FINISHED AFTER 20215 ITERATIONS. TIME SPENT: 8.11375
----- WRITING BEST SOLUTION IN : baseline_results/cvrp_hgs/Vrp-Set-P-n55/Vrp-Set-P-n55-hgs/1.hgs1.tour
